segment_id,frame,x,y,phase
0,0000.jpg,0.835829,0.346,wait
0,0001.jpg,0.835829,0.346,wait
0,0002.jpg,0.814532,0.349728,move
0,0003.jpg,0.78791,0.354389,move
0,0004.jpg,0.761288,0.359049,move
0,0005.jpg,0.734667,0.363709,move
0,0006.jpg,0.708045,0.36837,move
0,0007.jpg,0.681424,0.37303,move
0,0008.jpg,0.654802,0.37769,move
0,0009.jpg,0.628181,0.382351,move
0,0010.jpg,0.601559,0.387011,move
0,0011.jpg,0.574937,0.391671,move
0,0012.jpg,0.548316,0.396332,move
1,0013.jpg,0.066845,0.949,wait
1,0014.jpg,0.059807,0.922041,move
1,0015.jpg,0.048077,0.87711,move
1,0016.jpg,0.036347,0.832178,move
1,0017.jpg,0.024617,0.787246,move
1,0018.jpg,0.012886,0.742315,move
1,0019.jpg,0.006624,0.697383,move
1,0020.jpg,0.018354,0.652452,move
1,0021.jpg,0.030084,0.60752,move
1,0022.jpg,0.041814,0.562589,move
1,0023.jpg,0.053544,0.517657,move
1,0024.jpg,0.065275,0.472726,move
2,0025.jpg,0.065775,0.956,wait
2,0026.jpg,0.065014,0.936051,move
2,0027.jpg,0.063111,0.886178,move
2,0028.jpg,0.061208,0.836304,move
2,0029.jpg,0.059305,0.786431,move
2,0030.jpg,0.057402,0.736558,move
2,0031.jpg,0.055499,0.686685,move
2,0032.jpg,0.053596,0.636812,move
2,0033.jpg,0.051693,0.586938,move
2,0034.jpg,0.04979,0.537065,move
2,0035.jpg,0.047886,0.487192,move
2,0036.jpg,0.045983,0.437319,move
3,0037.jpg,0.004278,0.051,wait
3,0038.jpg,0.004278,0.041326,move
3,0039.jpg,0.01105,0.017674,move
3,0040.jpg,0.017822,0.066044,move
3,0041.jpg,0.024594,0.114413,move
3,0042.jpg,0.031367,0.162783,move
3,0043.jpg,0.038139,0.211153,move
3,0044.jpg,0.044911,0.259522,move
3,0045.jpg,0.051683,0.307892,move
3,0046.jpg,0.058455,0.356262,move
3,0047.jpg,0.065227,0.404631,move
3,0048.jpg,0.071999,0.453001,move
4,0049.jpg,0.068984,0.065,wait
4,0050.jpg,0.068984,0.065,wait
4,0051.jpg,0.083735,0.023297,move
4,0052.jpg,0.098486,0.033022,move
4,0053.jpg,0.113237,0.074724,move
4,0054.jpg,0.127988,0.116427,move
4,0055.jpg,0.142739,0.158129,move
4,0056.jpg,0.15749,0.199832,move
4,0057.jpg,0.172241,0.241535,move
4,0058.jpg,0.186992,0.283237,move
4,0059.jpg,0.201743,0.32494,move
4,0060.jpg,0.216493,0.366642,move
5,0061.jpg,0.206952,0.292,wait
5,0062.jpg,0.206952,0.292,wait
5,0063.jpg,0.228334,0.293111,move
5,0064.jpg,0.255062,0.2945,move
5,0065.jpg,0.281789,0.295889,move
5,0066.jpg,0.308517,0.297278,move
5,0067.jpg,0.335245,0.298667,move
5,0068.jpg,0.361972,0.300056,move
5,0069.jpg,0.3887,0.301445,move
5,0070.jpg,0.415428,0.302834,move
5,0071.jpg,0.442155,0.304223,move
5,0072.jpg,0.468883,0.305611,move
5,0073.jpg,0.49561,0.307,move
6,0074.jpg,0.431016,0.337,wait
6,0075.jpg,0.417084,0.351874,move
6,0076.jpg,0.393864,0.376665,move
6,0077.jpg,0.370644,0.401456,move
6,0078.jpg,0.347424,0.426246,move
6,0079.jpg,0.324204,0.451037,move
6,0080.jpg,0.300984,0.475827,move
6,0081.jpg,0.277764,0.500618,move
6,0082.jpg,0.254544,0.525409,move
6,0083.jpg,0.231324,0.550199,move
6,0084.jpg,0.208104,0.57499,move
6,0085.jpg,0.184884,0.59978,move
7,0086.jpg,0.973262,0.93,wait
7,0087.jpg,0.973037,0.959997,move
7,0088.jpg,0.972661,0.982001,move
7,0089.jpg,0.972286,0.932006,move
7,0090.jpg,0.97191,0.882011,move
7,0091.jpg,0.971534,0.832016,move
7,0092.jpg,0.971159,0.782021,move
7,0093.jpg,0.970783,0.732026,move
7,0094.jpg,0.970408,0.682031,move
7,0095.jpg,0.970032,0.632036,move
7,0096.jpg,0.969656,0.58204,move
7,0097.jpg,0.969281,0.532045,move
8,0098.jpg,0.25508,0.593,wait
8,0099.jpg,0.25176,0.585162,move
8,0100.jpg,0.235157,0.545969,move
8,0101.jpg,0.218554,0.506777,move
8,0102.jpg,0.201951,0.467584,move
8,0103.jpg,0.185348,0.428392,move
8,0104.jpg,0.168745,0.389199,move
8,0105.jpg,0.152142,0.350007,move
8,0106.jpg,0.135539,0.310814,move
8,0107.jpg,0.118936,0.271622,move
8,0108.jpg,0.102333,0.232429,move
8,0109.jpg,0.08573,0.193237,move
9,0110.jpg,0.010695,0.858,wait
9,0111.jpg,0.010695,0.858,wait
9,0112.jpg,0.01712,0.828033,move
9,0113.jpg,0.038524,0.798067,move
9,0114.jpg,0.059928,0.7681,move
9,0115.jpg,0.081332,0.738134,move
9,0116.jpg,0.102735,0.708167,move
9,0117.jpg,0.124139,0.6782,move
9,0118.jpg,0.145543,0.648234,move
9,0119.jpg,0.166947,0.618267,move
9,0120.jpg,0.18835,0.588301,move
9,0121.jpg,0.209754,0.558334,move
10,0122.jpg,0.764171,0.437,wait
10,0123.jpg,0.764171,0.437,wait
10,0124.jpg,0.778934,0.465946,move
10,0125.jpg,0.797387,0.502129,move
10,0126.jpg,0.815841,0.538312,move
10,0127.jpg,0.834294,0.574495,move
10,0128.jpg,0.852747,0.610678,move
10,0129.jpg,0.871201,0.646861,move
10,0130.jpg,0.889654,0.683044,move
10,0131.jpg,0.908107,0.719227,move
10,0132.jpg,0.926561,0.755411,move
10,0133.jpg,0.945014,0.791594,move
10,0134.jpg,0.963468,0.827777,move
11,0135.jpg,0.960963,0.918,wait
11,0136.jpg,0.973008,0.937815,move
11,0137.jpg,0.993083,0.97084,move
11,0138.jpg,0.979662,0.985395,move
11,0139.jpg,0.959586,0.95237,move
11,0140.jpg,0.939511,0.919344,move
11,0141.jpg,0.919435,0.886319,move
11,0142.jpg,0.89936,0.853294,move
11,0143.jpg,0.879284,0.820269,move
11,0144.jpg,0.859209,0.787243,move
11,0145.jpg,0.839133,0.754218,move
11,0146.jpg,0.819058,0.721193,move
12,0147.jpg,0.918717,0.118,wait
12,0148.jpg,0.928765,0.094613,move
12,0149.jpg,0.945512,0.055636,move
12,0150.jpg,0.962259,0.016658,move
12,0151.jpg,0.979006,0.031387,move
12,0152.jpg,0.995722,0.070364,move
12,0153.jpg,0.978975,0.109342,move
12,0154.jpg,0.962228,0.14832,move
12,0155.jpg,0.945481,0.187297,move
12,0156.jpg,0.928734,0.226275,move
12,0157.jpg,0.911987,0.265253,move
12,0158.jpg,0.89524,0.30423,move
13,0159.jpg,0.651872,0.587,wait
13,0160.jpg,0.643445,0.599315,move
13,0161.jpg,0.622377,0.630104,move
13,0162.jpg,0.60131,0.660893,move
13,0163.jpg,0.580242,0.691681,move
13,0164.jpg,0.559175,0.72247,move
13,0165.jpg,0.538107,0.753258,move
13,0166.jpg,0.51704,0.784047,move
13,0167.jpg,0.495972,0.814836,move
13,0168.jpg,0.474905,0.845624,move
13,0169.jpg,0.453837,0.876413,move
13,0170.jpg,0.43277,0.907201,move
14,0171.jpg,0.893048,0.922,wait
14,0172.jpg,0.893048,0.922,wait
14,0173.jpg,0.89106,0.872138,move
14,0174.jpg,0.889072,0.822277,move
14,0175.jpg,0.887084,0.772415,move
14,0176.jpg,0.885096,0.722554,move
14,0177.jpg,0.883108,0.672692,move
14,0178.jpg,0.88112,0.62283,move
14,0179.jpg,0.879132,0.572969,move
14,0180.jpg,0.877144,0.523107,move
14,0181.jpg,0.875157,0.473245,move
14,0182.jpg,0.873169,0.423384,move
15,0183.jpg,0.874866,0.908,wait
15,0184.jpg,0.874866,0.908,wait
15,0185.jpg,0.896005,0.938618,move
15,0186.jpg,0.917143,0.969236,move
15,0187.jpg,0.938282,0.985876,move
15,0188.jpg,0.95942,0.955259,move
15,0189.jpg,0.980559,0.924641,move
15,0190.jpg,0.991494,0.894023,move
15,0191.jpg,0.970356,0.863405,move
15,0192.jpg,0.949217,0.832787,move
15,0193.jpg,0.928079,0.802169,move
15,0194.jpg,0.90694,0.771551,move
15,0195.jpg,0.885802,0.740933,move
16,0196.jpg,0.265241,0.422,wait
16,0197.jpg,0.271144,0.449895,move
16,0198.jpg,0.280982,0.496388,move
16,0199.jpg,0.29082,0.54288,move
16,0200.jpg,0.300659,0.589372,move
16,0201.jpg,0.310497,0.635864,move
16,0202.jpg,0.320335,0.682356,move
16,0203.jpg,0.330174,0.728849,move
16,0204.jpg,0.340012,0.775341,move
16,0205.jpg,0.34985,0.821833,move
16,0206.jpg,0.359689,0.868325,move
16,0207.jpg,0.369527,0.914817,move
17,0208.jpg,0.101604,0.947,wait
17,0209.jpg,0.109715,0.933963,move
17,0210.jpg,0.129991,0.901369,move
17,0211.jpg,0.150267,0.868775,move
17,0212.jpg,0.170543,0.836181,move
17,0213.jpg,0.190819,0.803588,move
17,0214.jpg,0.211095,0.770994,move
17,0215.jpg,0.231371,0.7384,move
17,0216.jpg,0.251648,0.705806,move
17,0217.jpg,0.271924,0.673213,move
17,0218.jpg,0.2922,0.640619,move
17,0219.jpg,0.312476,0.608025,move
18,0220.jpg,0.128877,0.145,wait
18,0221.jpg,0.125642,0.152962,move
18,0222.jpg,0.109464,0.192772,move
18,0223.jpg,0.093287,0.232582,move
18,0224.jpg,0.077109,0.272392,move
18,0225.jpg,0.060932,0.312201,move
18,0226.jpg,0.044754,0.352011,move
18,0227.jpg,0.028577,0.391821,move
18,0228.jpg,0.012399,0.431631,move
18,0229.jpg,0.010749,0.471441,move
18,0230.jpg,0.026927,0.511251,move
18,0231.jpg,0.043104,0.55106,move
19,0232.jpg,0.108556,0.048,wait
19,0233.jpg,0.108556,0.048,wait
19,0234.jpg,0.109702,0.097954,move
19,0235.jpg,0.110848,0.147908,move
19,0236.jpg,0.111994,0.197862,move
19,0237.jpg,0.11314,0.247816,move
19,0238.jpg,0.114286,0.29777,move
19,0239.jpg,0.115433,0.347724,move
19,0240.jpg,0.116579,0.397678,move
19,0241.jpg,0.117725,0.447632,move
19,0242.jpg,0.118871,0.497586,move
19,0243.jpg,0.120017,0.54754,move
20,0244.jpg,0.93262,0.149,wait
20,0245.jpg,0.93262,0.149,wait
20,0246.jpg,0.916193,0.123382,move
20,0247.jpg,0.895658,0.091359,move
20,0248.jpg,0.875123,0.059337,move
20,0249.jpg,0.854588,0.027314,move
20,0250.jpg,0.834054,0.014405,move
20,0251.jpg,0.813519,0.046427,move
20,0252.jpg,0.792984,0.07845,move
20,0253.jpg,0.77245,0.110472,move
20,0254.jpg,0.751915,0.142495,move
20,0255.jpg,0.73138,0.174518,move
20,0256.jpg,0.710845,0.20654,move
21,0257.jpg,0.93369,0.889,wait
21,0258.jpg,0.918313,0.880445,move
21,0259.jpg,0.892686,0.866186,move
21,0260.jpg,0.867058,0.851927,move
21,0261.jpg,0.84143,0.837668,move
21,0262.jpg,0.815803,0.823409,move
21,0263.jpg,0.790175,0.80915,move
21,0264.jpg,0.764547,0.794891,move
