frame,x,y
0000.jpg,0.836925,0.91554
0001.jpg,0.813,0.89322
0002.jpg,0.789075,0.8709
0003.jpg,0.76515,0.84858
0004.jpg,0.741219,0.82626
0005.jpg,0.717294,0.80394
0006.jpg,0.693369,0.78162
0007.jpg,0.669444,0.7593
0008.jpg,0.645519,0.73698
0009.jpg,0.621594,0.71466
0010.jpg,0.597663,0.69234
0011.jpg,0.573738,0.67002
0012.jpg,0.549813,0.6477
0013.jpg,0.525888,0.62538
0014.jpg,0.501963,0.60306
0015.jpg,0.958861,0.2976
0016.jpg,0.972278,0.34085
0017.jpg,0.985695,0.3841
0018.jpg,0.993743,0.42735
0019.jpg,0.980326,0.4706
0020.jpg,0.966909,0.51385
0021.jpg,0.953497,0.5571
0022.jpg,0.94008,0.60035
0023.jpg,0.926663,0.6436
0024.jpg,0.913246,0.68685
0025.jpg,0.899829,0.7301
0026.jpg,0.886412,0.77335
0027.jpg,0.872995,0.8166
0028.jpg,0.859578,0.85985
0029.jpg,0.84616,0.9031
0030.jpg,0.832749,0.94635
0031.jpg,0.401,0.92202
0032.jpg,0.381947,0.95709
0033.jpg,0.362893,0.99217
0034.jpg,0.34384,0.95709
0035.jpg,0.324786,0.92202
0036.jpg,0.305727,0.88694
0037.jpg,0.286674,0.85186
0038.jpg,0.26762,0.81679
0039.jpg,0.248567,0.78171
0040.jpg,0.229513,0.74663
0041.jpg,0.210455,0.71156
0042.jpg,0.191401,0.67648
0043.jpg,0.172348,0.6414
0044.jpg,0.153294,0.60633
0045.jpg,0.134235,0.57125
0046.jpg,0.115182,0.53617
0047.jpg,0.149765,0.40936
0048.jpg,0.141797,0.36163
0049.jpg,0.133829,0.31391
0050.jpg,0.125861,0.26618
0051.jpg,0.117893,0.21845
0052.jpg,0.109925,0.17072
0053.jpg,0.101957,0.12299
0054.jpg,0.093989,0.07526
0055.jpg,0.086021,0.02754
0056.jpg,0.078053,0.01799
0057.jpg,0.070086,0.06572
0058.jpg,0.062118,0.11345
0059.jpg,0.05415,0.16118
0060.jpg,0.046187,0.2089
0061.jpg,0.949529,0.70506
0062.jpg,0.972588,0.73038
