frame,x,y
0000.jpg,1565.05,915.54
0001.jpg,1520.31,893.22
0002.jpg,1475.57,870.9
0003.jpg,1430.83,848.58
0004.jpg,1386.08,826.26
0005.jpg,1341.34,803.94
0006.jpg,1296.6,781.62
0007.jpg,1251.86,759.3
0008.jpg,1207.12,736.98
0009.jpg,1162.38,714.66
0010.jpg,1117.63,692.34
0011.jpg,1072.89,670.02
0012.jpg,1028.15,647.7
0013.jpg,983.41,625.38
0014.jpg,938.67,603.06
0015.jpg,1793.07,297.6
0016.jpg,1818.16,340.85
0017.jpg,1843.25,384.1
0018.jpg,1858.3,427.35
0019.jpg,1833.21,470.6
0020.jpg,1808.12,513.85
0021.jpg,1783.04,557.1
0022.jpg,1757.95,600.35
0023.jpg,1732.86,643.6
0024.jpg,1707.77,686.85
0025.jpg,1682.68,730.1
0026.jpg,1657.59,773.35
0027.jpg,1632.5,816.6
0028.jpg,1607.41,859.85
0029.jpg,1582.32,903.1
0030.jpg,1557.24,946.35
0031.jpg,749.87,922.02
0032.jpg,714.24,957.09
0033.jpg,678.61,992.17
0034.jpg,642.98,957.09
0035.jpg,607.35,922.02
0036.jpg,571.71,886.94
0037.jpg,536.08,851.86
0038.jpg,500.45,816.79
0039.jpg,464.82,781.71
0040.jpg,429.19,746.63
0041.jpg,393.55,711.56
0042.jpg,357.92,676.48
0043.jpg,322.29,641.4
0044.jpg,286.66,606.33
0045.jpg,251.02,571.25
0046.jpg,215.39,536.17
0047.jpg,280.06,409.36
0048.jpg,265.16,361.63
0049.jpg,250.26,313.91
0050.jpg,235.36,266.18
0051.jpg,220.46,218.45
0052.jpg,205.56,170.72
0053.jpg,190.66,122.99
0054.jpg,175.76,75.26
0055.jpg,160.86,27.54
0056.jpg,145.96,17.99
0057.jpg,131.06,65.72
0058.jpg,116.16,113.45
0059.jpg,101.26,161.18
0060.jpg,86.37,208.9
0061.jpg,1775.62,705.06
0062.jpg,1818.74,730.38
0063.jpg,1861.85,755.7
0064.jpg,1835.99,781.02
0065.jpg,1792.87,806.34
0066.jpg,1749.75,831.66
0067.jpg,1706.64,856.98
0068.jpg,1663.52,882.29
0069.jpg,1620.41,907.61
0070.jpg,1577.29,932.93
0071.jpg,1534.17,958.25
0072.jpg,1491.06,983.57
0073.jpg,1447.94,978.5
0074.jpg,1404.83,953.19
0075.jpg,1361.71,927.87
0076.jpg,1810.28,838.71
0077.jpg,1845.63,803.36
0078.jpg,1852.71,768.0
0079.jpg,1817.35,732.64
0080.jpg,1782.0,697.28
0081.jpg,1746.65,661.92
0082.jpg,1711.29,626.57
0083.jpg,1675.94,591.21
0084.jpg,1640.59,555.85
0085.jpg,1605.24,520.49
0086.jpg,1569.88,485.13
0087.jpg,1534.53,449.78
0088.jpg,1499.18,414.42
0089.jpg,1463.83,379.06
0090.jpg,861.7,546.02
0091.jpg,825.95,511.06
0092.jpg,790.19,476.11
0093.jpg,754.44,441.16
0094.jpg,718.69,406.2
0095.jpg,682.94,371.25
0096.jpg,647.19,336.3
0097.jpg,611.43,301.34
0098.jpg,575.68,266.39
0099.jpg,539.93,231.43
0100.jpg,504.18,196.48
0101.jpg,468.42,161.53
0102.jpg,432.67,126.57
0103.jpg,396.92,91.62
0104.jpg,361.17,56.66
0105.jpg,1732.29,952.36
0106.jpg,1719.57,1000.71
0107.jpg,1706.86,952.36
0108.jpg,1694.14,904.0
0109.jpg,1681.43,855.64
0110.jpg,1668.71,807.29
0111.jpg,1656.0,758.93
0112.jpg,1643.29,710.57
0113.jpg,1630.57,662.22
0114.jpg,1617.86,613.86
0115.jpg,1605.14,565.5
0116.jpg,1592.43,517.15
0117.jpg,1579.71,468.79
0118.jpg,1567.0,420.44
0119.jpg,1391.05,457.02
0120.jpg,1389.46,407.04
0121.jpg,1387.87,357.07
0122.jpg,1386.27,307.09
0123.jpg,1384.68,257.12
0124.jpg,1383.09,207.14
0125.jpg,1381.5,157.17
0126.jpg,1379.91,107.19
0127.jpg,1378.32,57.22
0128.jpg,1376.73,7.24
0129.jpg,1375.14,57.22
0130.jpg,1373.55,107.19
0131.jpg,1371.96,157.17
0132.jpg,1370.37,207.14
0133.jpg,716.02,145.63
0134.jpg,666.12,148.78
0135.jpg,616.22,151.93
0136.jpg,566.32,155.08
0137.jpg,516.42,158.22
0138.jpg,466.52,161.37
0139.jpg,416.62,164.52
0140.jpg,366.71,167.67
0141.jpg,316.81,170.82
0142.jpg,266.91,173.97
0143.jpg,217.01,177.11
0144.jpg,167.11,180.26
0145.jpg,117.21,183.41
0146.jpg,67.31,186.56
0147.jpg,17.41,189.71
0148.jpg,1239.82,280.85
0149.jpg,1268.36,321.91
0150.jpg,1296.89,362.97
0151.jpg,1325.42,404.03
0152.jpg,1353.95,445.09
0153.jpg,1382.48,486.15
0154.jpg,1411.01,527.21
0155.jpg,1439.54,568.28
0156.jpg,1468.07,609.34
0157.jpg,1496.6,650.4
0158.jpg,1525.13,691.46
0159.jpg,1553.66,732.52
0160.jpg,1582.19,773.58
0161.jpg,1610.72,814.64
0162.jpg,693.83,388.33
0163.jpg,675.9,341.65
0164.jpg,657.97,294.98
0165.jpg,640.05,248.3
0166.jpg,622.12,201.63
0167.jpg,604.19,154.95
0168.jpg,586.27,108.28
0169.jpg,568.34,61.6
0170.jpg,550.41,14.92
0171.jpg,532.48,42.93
0172.jpg,514.56,89.61
0173.jpg,496.63,136.28
0174.jpg,478.7,182.96
0175.jpg,460.78,229.63
0176.jpg,442.85,276.31
0177.jpg,634.94,858.89
0178.jpg,587.88,875.78
0179.jpg,540.82,892.67
0180.jpg,493.76,909.56
0181.jpg,446.7,926.45
0182.jpg,399.64,943.34
0183.jpg,352.58,960.23
0184.jpg,305.51,977.12
0185.jpg,258.45,994.02
0186.jpg,211.39,977.12
0187.jpg,164.33,960.23
0188.jpg,117.27,943.34
0189.jpg,70.21,926.45
0190.jpg,23.15,909.56
0191.jpg,373.99,714.4
0192.jpg,383.97,763.39
0193.jpg,393.94,812.38
0194.jpg,403.92,861.38
0195.jpg,413.9,910.37
0196.jpg,423.88,959.37
0197.jpg,433.86,988.76
0198.jpg,443.84,939.77
0199.jpg,453.82,890.78
0200.jpg,463.8,841.78
0201.jpg,473.77,792.79
0202.jpg,483.75,743.79
0203.jpg,493.73,694.8
0204.jpg,503.71,645.8
0205.jpg,1065.71,386.85
0206.jpg,1074.23,436.12
