frame,x,y
0000.jpg,0.877005,0.093
0001.jpg,0.873349,0.06379
0002.jpg,0.867255,0.015105
0003.jpg,0.861161,0.046947
0004.jpg,0.855067,0.095631
0005.jpg,0.848973,0.144315
0006.jpg,0.890909,0.768
0007.jpg,0.878476,0.800549
0008.jpg,0.862934,0.841235
0009.jpg,0.847392,0.881921
0010.jpg,0.831851,0.922607
0011.jpg,0.816309,0.963293
0012.jpg,0.993048,0.938
0013.jpg,0.983123,0.897594
0014.jpg,0.967373,0.857188
0015.jpg,0.951624,0.816782
0016.jpg,0.935875,0.776376
0017.jpg,0.920126,0.73597
0018.jpg,0.429893,0.561398
0019.jpg,0.416256,0.51839
0020.jpg,0.40262,0.475381
0021.jpg,0.388983,0.432373
0022.jpg,0.375347,0.389364
0023.jpg,0.36171,0.346356
0024.jpg,0.040974,0.878054
0025.jpg,0.055174,0.835688
0026.jpg,0.069375,0.793322
0027.jpg,0.083575,0.750956
0028.jpg,0.097775,0.70859
0029.jpg,0.031016,0.976
0030.jpg,0.04609,0.965733
0031.jpg,0.071214,0.948623
0032.jpg,0.096337,0.931512
0033.jpg,0.121461,0.914401
0034.jpg,0.146584,0.89729
0035.jpg,0.920856,0.102
0036.jpg,0.916529,0.062827
0037.jpg,0.91112,0.013861
0038.jpg,0.905711,0.047173
0039.jpg,0.900302,0.096139
0040.jpg,0.894893,0.145106
0041.jpg,0.993583,0.947
0042.jpg,0.980224,0.981463
0043.jpg,0.960852,0.971322
0044.jpg,0.94148,0.936859
0045.jpg,0.922108,0.902396
0046.jpg,0.902736,0.867933
0047.jpg,0.240094,0.963197
0048.jpg,0.245374,0.914182
0049.jpg,0.250654,0.865166
0050.jpg,0.255935,0.816151
0051.jpg,0.261215,0.767136
0052.jpg,0.266496,0.718121
0053.jpg,0.225631,0.701617
0054.jpg,0.232221,0.65316
0055.jpg,0.238812,0.604702
0056.jpg,0.245402,0.556245
0057.jpg,0.251992,0.507787
0058.jpg,0.028877,0.066
0059.jpg,0.016907,0.046025
0060.jpg,0.008268,0.012735
0061.jpg,0.028218,0.034633
0062.jpg,0.048167,0.067924
0063.jpg,0.068117,0.101215
0064.jpg,0.864706,0.046
0065.jpg,0.848764,0.01933
0066.jpg,0.828837,0.028002
0067.jpg,0.808909,0.06134
0068.jpg,0.788982,0.094677
0069.jpg,0.769054,0.128014
0070.jpg,0.950802,0.877
0071.jpg,0.957697,0.925309
0072.jpg,0.964593,0.973618
0073.jpg,0.971488,0.963015
0074.jpg,0.978384,0.914706
0075.jpg,0.985279,0.866397
0076.jpg,0.473606,0.538352
0077.jpg,0.499389,0.525109
0078.jpg,0.525172,0.511867
0079.jpg,0.550955,0.498625
0080.jpg,0.576739,0.485382
0081.jpg,0.602522,0.47214
0082.jpg,0.905572,0.830147
0083.jpg,0.908807,0.780514
0084.jpg,0.912042,0.730881
0085.jpg,0.915276,0.681249
0086.jpg,0.918511,0.631616
0087.jpg,0.117647,0.148
0088.jpg,0.11857,0.11805
0089.jpg,0.120107,0.068132
0090.jpg,0.121645,0.018215
0091.jpg,0.123182,0.03795
0092.jpg,0.12472,0.087868
0093.jpg,0.968984,0.054
0094.jpg,0.989449,0.042361
0095.jpg,0.980373,0.027811
0096.jpg,0.954792,0.013262
0097.jpg,0.929211,0.01673
0098.jpg,0.903631,0.031279
0099.jpg,0.137433,0.211
0100.jpg,0.121031,0.171513
0101.jpg,0.104628,0.132026
0102.jpg,0.088226,0.09254
0103.jpg,0.071824,0.053053
0104.jpg,0.055421,0.013566
0105.jpg,0.93093,0.914751
0106.jpg,0.943869,0.958507
0107.jpg,0.956808,0.983249
0108.jpg,0.969747,0.939493
0109.jpg,0.982686,0.895737
0110.jpg,0.995624,0.851982
0111.jpg,0.541179,0.449595
0112.jpg,0.514446,0.448584
0113.jpg,0.487714,0.447572
0114.jpg,0.460981,0.446561
0115.jpg,0.434249,0.44555
0116.jpg,0.069519,0.1
0117.jpg,0.075341,0.127954
0118.jpg,0.085046,0.174545
0119.jpg,0.09475,0.221136
0120.jpg,0.104454,0.267726
0121.jpg,0.114159,0.314317
0122.jpg,0.899465,0.546
0123.jpg,0.878075,0.545705
0124.jpg,0.851338,0.545336
0125.jpg,0.824601,0.544967
0126.jpg,0.797864,0.544598
0127.jpg,0.771126,0.54423
0128.jpg,0.910695,0.114
0129.jpg,0.886952,0.136994
0130.jpg,0.86321,0.159988
0131.jpg,0.839467,0.182982
0132.jpg,0.815724,0.205976
0133.jpg,0.791981,0.22897
0134.jpg,0.975432,0.067924
0135.jpg,0.954196,0.037542
0136.jpg,0.93296,0.008
0137.jpg,0.911725,0.038382
0138.jpg,0.890489,0.068763
0139.jpg,0.869253,0.099145
0140.jpg,0.906365,0.988021
0141.jpg,0.932971,0.983072
0142.jpg,0.959578,0.978124
0143.jpg,0.986185,0.973176
0144.jpg,0.979758,0.968228
0145.jpg,0.847594,0.574
0146.jpg,0.85555,0.54795
0147.jpg,0.868812,0.504533
0148.jpg,0.882074,0.461117
0149.jpg,0.895335,0.4177
0150.jpg,0.908597,0.374283
0151.jpg,0.710695,0.029
0152.jpg,0.69722,0.060065
0153.jpg,0.680377,0.098897
0154.jpg,0.663533,0.137729
0155.jpg,0.646689,0.17656
0156.jpg,0.629845,0.215392
0157.jpg,0.774332,0.17
0158.jpg,0.778898,0.120735
0159.jpg,0.783465,0.071469
0160.jpg,0.788032,0.022204
0161.jpg,0.792599,0.037559
0162.jpg,0.797166,0.086824
0163.jpg,0.292115,0.674198
0164.jpg,0.279426,0.630187
