segment_id,frame,x,y,phase
0,0000.jpg,0.877005,0.093,wait
0,0001.jpg,0.873349,0.06379,move
0,0002.jpg,0.867255,0.015105,move
0,0003.jpg,0.861161,0.046947,move
0,0004.jpg,0.855067,0.095631,move
0,0005.jpg,0.848973,0.144315,move
1,0006.jpg,0.890909,0.768,wait
1,0007.jpg,0.878476,0.800549,move
1,0008.jpg,0.862934,0.841235,move
1,0009.jpg,0.847392,0.881921,move
1,0010.jpg,0.831851,0.922607,move
1,0011.jpg,0.816309,0.963293,move
2,0012.jpg,0.993048,0.938,wait
2,0013.jpg,0.983123,0.897594,move
2,0014.jpg,0.967373,0.857188,move
2,0015.jpg,0.951624,0.816782,move
2,0016.jpg,0.935875,0.776376,move
2,0017.jpg,0.920126,0.73597,move
3,0018.jpg,0.429893,0.561398,move
3,0019.jpg,0.416256,0.51839,move
3,0020.jpg,0.40262,0.475381,move
3,0021.jpg,0.388983,0.432373,move
3,0022.jpg,0.375347,0.389364,move
3,0023.jpg,0.36171,0.346356,move
4,0024.jpg,0.040974,0.878054,move
4,0025.jpg,0.055174,0.835688,move
4,0026.jpg,0.069375,0.793322,move
4,0027.jpg,0.083575,0.750956,move
4,0028.jpg,0.097775,0.70859,move
5,0029.jpg,0.031016,0.976,wait
5,0030.jpg,0.04609,0.965733,move
5,0031.jpg,0.071214,0.948623,move
5,0032.jpg,0.096337,0.931512,move
5,0033.jpg,0.121461,0.914401,move
5,0034.jpg,0.146584,0.89729,move
6,0035.jpg,0.920856,0.102,wait
6,0036.jpg,0.916529,0.062827,move
6,0037.jpg,0.91112,0.013861,move
6,0038.jpg,0.905711,0.047173,move
6,0039.jpg,0.900302,0.096139,move
6,0040.jpg,0.894893,0.145106,move
7,0041.jpg,0.993583,0.947,wait
7,0042.jpg,0.980224,0.981463,move
7,0043.jpg,0.960852,0.971322,move
7,0044.jpg,0.94148,0.936859,move
7,0045.jpg,0.922108,0.902396,move
7,0046.jpg,0.902736,0.867933,move
8,0047.jpg,0.240094,0.963197,move
8,0048.jpg,0.245374,0.914182,move
8,0049.jpg,0.250654,0.865166,move
8,0050.jpg,0.255935,0.816151,move
8,0051.jpg,0.261215,0.767136,move
8,0052.jpg,0.266496,0.718121,move
9,0053.jpg,0.225631,0.701617,move
9,0054.jpg,0.232221,0.65316,move
9,0055.jpg,0.238812,0.604702,move
9,0056.jpg,0.245402,0.556245,move
9,0057.jpg,0.251992,0.507787,move
10,0058.jpg,0.028877,0.066,wait
10,0059.jpg,0.016907,0.046025,move
10,0060.jpg,0.008268,0.012735,move
10,0061.jpg,0.028218,0.034633,move
10,0062.jpg,0.048167,0.067924,move
10,0063.jpg,0.068117,0.101215,move
11,0064.jpg,0.864706,0.046,wait
11,0065.jpg,0.848764,0.01933,move
11,0066.jpg,0.828837,0.028002,move
11,0067.jpg,0.808909,0.06134,move
11,0068.jpg,0.788982,0.094677,move
11,0069.jpg,0.769054,0.128014,move
12,0070.jpg,0.950802,0.877,wait
12,0071.jpg,0.957697,0.925309,move
12,0072.jpg,0.964593,0.973618,move
12,0073.jpg,0.971488,0.963015,move
12,0074.jpg,0.978384,0.914706,move
12,0075.jpg,0.985279,0.866397,move
13,0076.jpg,0.473606,0.538352,move
13,0077.jpg,0.499389,0.525109,move
13,0078.jpg,0.525172,0.511867,move
13,0079.jpg,0.550955,0.498625,move
13,0080.jpg,0.576739,0.485382,move
13,0081.jpg,0.602522,0.47214,move
14,0082.jpg,0.905572,0.830147,move
14,0083.jpg,0.908807,0.780514,move
14,0084.jpg,0.912042,0.730881,move
14,0085.jpg,0.915276,0.681249,move
14,0086.jpg,0.918511,0.631616,move
15,0087.jpg,0.117647,0.148,wait
15,0088.jpg,0.11857,0.11805,move
15,0089.jpg,0.120107,0.068132,move
15,0090.jpg,0.121645,0.018215,move
15,0091.jpg,0.123182,0.03795,move
15,0092.jpg,0.12472,0.087868,move
16,0093.jpg,0.968984,0.054,wait
16,0094.jpg,0.989449,0.042361,move
16,0095.jpg,0.980373,0.027811,move
16,0096.jpg,0.954792,0.013262,move
16,0097.jpg,0.929211,0.01673,move
16,0098.jpg,0.903631,0.031279,move
17,0099.jpg,0.137433,0.211,wait
17,0100.jpg,0.121031,0.171513,move
17,0101.jpg,0.104628,0.132026,move
17,0102.jpg,0.088226,0.09254,move
17,0103.jpg,0.071824,0.053053,move
17,0104.jpg,0.055421,0.013566,move
18,0105.jpg,0.93093,0.914751,move
18,0106.jpg,0.943869,0.958507,move
18,0107.jpg,0.956808,0.983249,move
18,0108.jpg,0.969747,0.939493,move
18,0109.jpg,0.982686,0.895737,move
18,0110.jpg,0.995624,0.851982,move
19,0111.jpg,0.541179,0.449595,move
19,0112.jpg,0.514446,0.448584,move
19,0113.jpg,0.487714,0.447572,move
19,0114.jpg,0.460981,0.446561,move
19,0115.jpg,0.434249,0.44555,move
20,0116.jpg,0.069519,0.1,wait
20,0117.jpg,0.075341,0.127954,move
20,0118.jpg,0.085046,0.174545,move
20,0119.jpg,0.09475,0.221136,move
20,0120.jpg,0.104454,0.267726,move
20,0121.jpg,0.114159,0.314317,move
21,0122.jpg,0.899465,0.546,wait
21,0123.jpg,0.878075,0.545705,move
21,0124.jpg,0.851338,0.545336,move
21,0125.jpg,0.824601,0.544967,move
21,0126.jpg,0.797864,0.544598,move
21,0127.jpg,0.771126,0.54423,move
22,0128.jpg,0.910695,0.114,wait
22,0129.jpg,0.886952,0.136994,move
22,0130.jpg,0.86321,0.159988,move
22,0131.jpg,0.839467,0.182982,move
22,0132.jpg,0.815724,0.205976,move
22,0133.jpg,0.791981,0.22897,move
23,0134.jpg,0.975432,0.067924,move
23,0135.jpg,0.954196,0.037542,move
23,0136.jpg,0.93296,0.008,move
23,0137.jpg,0.911725,0.038382,move
23,0138.jpg,0.890489,0.068763,move
23,0139.jpg,0.869253,0.099145,move
24,0140.jpg,0.906365,0.988021,move
24,0141.jpg,0.932971,0.983072,move
24,0142.jpg,0.959578,0.978124,move
24,0143.jpg,0.986185,0.973176,move
24,0144.jpg,0.979758,0.968228,move
25,0145.jpg,0.847594,0.574,wait
25,0146.jpg,0.85555,0.54795,move
25,0147.jpg,0.868812,0.504533,move
25,0148.jpg,0.882074,0.461117,move
25,0149.jpg,0.895335,0.4177,move
25,0150.jpg,0.908597,0.374283,move
26,0151.jpg,0.710695,0.029,wait
26,0152.jpg,0.69722,0.060065,move
26,0153.jpg,0.680377,0.098897,move
26,0154.jpg,0.663533,0.137729,move
26,0155.jpg,0.646689,0.17656,move
26,0156.jpg,0.629845,0.215392,move
27,0157.jpg,0.774332,0.17,wait
27,0158.jpg,0.778898,0.120735,move
27,0159.jpg,0.783465,0.071469,move
27,0160.jpg,0.788032,0.022204,move
27,0161.jpg,0.792599,0.037559,move
27,0162.jpg,0.797166,0.086824,move
28,0163.jpg,0.292115,0.674198,move
28,0164.jpg,0.279426,0.630187,move
28,0165.jpg,0.266737,0.586176,move
28,0166.jpg,0.254048,0.542165,move
28,0167.jpg,0.241359,0.498154,move
28,0168.jpg,0.22867,0.454143,move
29,0169.jpg,0.846162,0.092408,move
29,0170.jpg,0.827876,0.055928,move
29,0171.jpg,0.809591,0.019448,move
29,0172.jpg,0.791306,0.029888,move
29,0173.jpg,0.77302,0.066368,move
30,0174.jpg,0.958824,0.019,wait
30,0175.jpg,0.96827,0.043248,move
30,0176.jpg,0.984013,0.083662,move
30,0177.jpg,0.992573,0.124075,move
30,0178.jpg,0.97683,0.164489,move
30,0179.jpg,0.961086,0.204902,move
31,0180.jpg,0.958289,0.951,wait
31,0181.jpg,0.975769,0.974055,move
31,0182.jpg,0.995722,0.986236,move
31,0183.jpg,0.973872,0.957418,move
31,0184.jpg,0.952022,0.9286,move
31,0185.jpg,0.930172,0.899781,move
32,0186.jpg,0.939037,0.094,wait
32,0187.jpg,0.915801,0.069263,move
32,0188.jpg,0.892565,0.044526,move
32,0189.jpg,0.869328,0.01979,move
32,0190.jpg,0.846092,0.017895,move
32,0191.jpg,0.822855,0.042631,move
33,0192.jpg,0.428866,0.807359,move
33,0193.jpg,0.455549,0.804155,move
33,0194.jpg,0.482232,0.80095,move
33,0195.jpg,0.508915,0.797746,move
33,0196.jpg,0.535598,0.794541,move
33,0197.jpg,0.562281,0.791337,move
34,0198.jpg,0.967086,0.96906,move
34,0199.jpg,0.965017,0.91921,move
34,0200.jpg,0.962947,0.86936,move
34,0201.jpg,0.960877,0.81951,move
34,0202.jpg,0.958807,0.76966,move
35,0203.jpg,0.072193,0.11,wait
35,0204.jpg,0.059011,0.092899,move
35,0205.jpg,0.037043,0.064398,move
35,0206.jpg,0.015074,0.035897,move
35,0207.jpg,0.013066,0.008,move
35,0208.jpg,0.035034,0.036501,move
36,0209.jpg,0.888235,0.933,wait
36,0210.jpg,0.909341,0.939499,move
36,0211.jpg,0.935724,0.947622,move
36,0212.jpg,0.962107,0.955745,move
36,0213.jpg,0.98849,0.963868,move
36,0214.jpg,0.979892,0.971991,move
37,0215.jpg,0.948663,0.957,wait
37,0216.jpg,0.935995,0.912968,move
37,0217.jpg,0.923327,0.868936,move
37,0218.jpg,0.910659,0.824903,move
37,0219.jpg,0.897992,0.780871,move
37,0220.jpg,0.885324,0.736839,move
38,0221.jpg,0.935429,0.947615,move
38,0222.jpg,0.92808,0.992,move
38,0223.jpg,0.920731,0.943925,move
38,0224.jpg,0.913383,0.895851,move
38,0225.jpg,0.906034,0.847776,move
38,0226.jpg,0.898685,0.799702,move
39,0227.jpg,0.982338,0.916964,move
39,0228.jpg,0.991451,0.886874,move
39,0229.jpg,0.970097,0.856783,move
39,0230.jpg,0.948743,0.826693,move
39,0231.jpg,0.927389,0.796603,move
40,0232.jpg,0.118182,0.021,wait
40,0233.jpg,0.11507,0.05043,move
40,0234.jpg,0.109885,0.099481,move
40,0235.jpg,0.104699,0.148532,move
40,0236.jpg,0.099514,0.197582,move
40,0237.jpg,0.094328,0.246633,move
41,0238.jpg,0.876471,0.958,wait
41,0239.jpg,0.865596,0.992,move
41,0240.jpg,0.852003,0.948943,move
41,0241.jpg,0.83841,0.905887,move
41,0242.jpg,0.824817,0.86283,move
41,0243.jpg,0.811224,0.819774,move
42,0244.jpg,0.407487,0.834,wait
42,0245.jpg,0.384477,0.808533,move
42,0246.jpg,0.361467,0.783067,move
42,0247.jpg,0.338457,0.7576,move
42,0248.jpg,0.315447,0.732133,move
42,0249.jpg,0.292437,0.706666,move
43,0250.jpg,0.632369,0.22142,move
43,0251.jpg,0.652502,0.188518,move
43,0252.jpg,0.672636,0.155616,move
43,0253.jpg,0.692769,0.122714,move
43,0254.jpg,0.712902,0.089813,move
43,0255.jpg,0.733036,0.056911,move
44,0256.jpg,0.648163,0.017989,move
44,0257.jpg,0.646913,0.067934,move
44,0258.jpg,0.645663,0.11788,move
44,0259.jpg,0.644413,0.167825,move
44,0260.jpg,0.643163,0.21777,move
45,0261.jpg,0.45615,0.431,wait
45,0262.jpg,0.458963,0.460535,move
45,0263.jpg,0.463653,0.50976,move
45,0264.jpg,0.468342,0.558985,move
45,0265.jpg,0.473032,0.60821,move
45,0266.jpg,0.477721,0.657435,move
46,0267.jpg,0.991444,0.131,wait
46,0268.jpg,0.97015,0.127201,move
46,0269.jpg,0.943533,0.122452,move
46,0270.jpg,0.916916,0.117703,move
46,0271.jpg,0.890299,0.112955,move
46,0272.jpg,0.863682,0.108206,move
47,0273.jpg,0.126203,0.118,wait
47,0274.jpg,0.12475,0.167926,move
47,0275.jpg,0.123296,0.217852,move
47,0276.jpg,0.121843,0.267778,move
47,0277.jpg,0.120389,0.317704,move
47,0278.jpg,0.118936,0.36763,move
48,0279.jpg,0.982813,0.131058,move
48,0280.jpg,0.958375,0.151346,move
48,0281.jpg,0.933937,0.171635,move
48,0282.jpg,0.909499,0.191923,move
48,0283.jpg,0.885062,0.212212,move
48,0284.jpg,0.860624,0.2325,move
49,0285.jpg,0.376467,0.925516,move
49,0286.jpg,0.403196,0.926806,move
49,0287.jpg,0.429925,0.928097,move
49,0288.jpg,0.456654,0.929387,move
49,0289.jpg,0.483383,0.930677,move
50,0290.jpg,0.118717,0.979,wait
50,0291.jpg,0.102711,0.981035,move
50,0292.jpg,0.076034,0.984426,move
50,0293.jpg,0.049358,0.987817,move
50,0294.jpg,0.022682,0.991209,move
50,0295.jpg,0.009613,0.989965,move
51,0296.jpg,0.24385,0.729,wait
51,0297.jpg,0.245944,0.768808,move
51,0298.jpg,0.248561,0.818568,move
51,0299.jpg,0.251179,0.868328,move
51,0300.jpg,0.253796,0.918088,move
51,0301.jpg,0.256413,0.967847,move
52,0302.jpg,0.857219,0.978,wait
52,0303.jpg,0.845191,0.933345,move
52,0304.jpg,0.833162,0.88869,move
52,0305.jpg,0.821134,0.844036,move
52,0306.jpg,0.809105,0.799381,move
52,0307.jpg,0.797077,0.754726,move
53,0308.jpg,0.928885,0.107459,move
53,0309.jpg,0.902186,0.104756,move
53,0310.jpg,0.875487,0.102053,move
53,0311.jpg,0.848788,0.09935,move
53,0312.jpg,0.822089,0.096647,move
53,0313.jpg,0.795391,0.093943,move
54,0314.jpg,0.940244,0.937813,move
54,0315.jpg,0.913847,0.929846,move
54,0316.jpg,0.887451,0.921878,move
54,0317.jpg,0.861055,0.913911,move
54,0318.jpg,0.834658,0.905943,move
55,0319.jpg,0.699465,0.744,wait
55,0320.jpg,0.69061,0.718984,move
55,0321.jpg,0.675851,0.677292,move
55,0322.jpg,0.661092,0.635599,move
55,0323.jpg,0.646333,0.593906,move
55,0324.jpg,0.631574,0.552213,move
56,0325.jpg,0.094118,0.06,wait
56,0326.jpg,0.115446,0.063041,move
56,0327.jpg,0.142107,0.066842,move
56,0328.jpg,0.168767,0.070643,move
56,0329.jpg,0.195428,0.074444,move
56,0330.jpg,0.222088,0.078245,move
57,0331.jpg,0.072727,0.947,wait
57,0332.jpg,0.08939,0.907896,move
57,0333.jpg,0.106052,0.868791,move
57,0334.jpg,0.122714,0.829687,move
57,0335.jpg,0.139376,0.790582,move
57,0336.jpg,0.156038,0.751478,move
58,0337.jpg,0.372323,0.646802,move
58,0338.jpg,0.346239,0.63581,move
58,0339.jpg,0.320155,0.624819,move
58,0340.jpg,0.294072,0.613828,move
58,0341.jpg,0.267988,0.602837,move
58,0342.jpg,0.241904,0.591845,move
59,0343.jpg,0.930498,0.079651,move
59,0344.jpg,0.954606,0.101279,move
59,0345.jpg,0.978713,0.122907,move
59,0346.jpg,0.990901,0.144536,move
59,0347.jpg,0.966793,0.166164,move
60,0348.jpg,0.414439,0.13,wait
60,0349.jpg,0.430284,0.12531,move
60,0350.jpg,0.456693,0.117494,move
60,0351.jpg,0.483103,0.109678,move
60,0352.jpg,0.509512,0.101862,move
60,0353.jpg,0.535921,0.094046,move
61,0354.jpg,0.993583,0.029,wait
61,0355.jpg,0.974188,0.012132,move
61,0356.jpg,0.949943,0.024868,move
61,0357.jpg,0.925699,0.045953,move
61,0358.jpg,0.901455,0.067039,move
61,0359.jpg,0.877211,0.088124,move
62,0360.jpg,0.054011,0.044,wait
62,0361.jpg,0.028034,0.032154,move
62,0362.jpg,0.004278,0.020308,move
62,0363.jpg,0.030255,0.008463,move
62,0364.jpg,0.056232,0.017477,move
62,0365.jpg,0.082208,0.029322,move
63,0366.jpg,0.979267,0.083833,move
63,0367.jpg,0.963839,0.042996,move
63,0368.jpg,0.948411,0.008,move
63,0369.jpg,0.932983,0.048837,move
63,0370.jpg,0.917555,0.089674,move
63,0371.jpg,0.902127,0.13051,move
64,0372.jpg,0.90933,0.922707,move
64,0373.jpg,0.89121,0.959475,move
64,0374.jpg,0.87309,0.992,move
64,0375.jpg,0.85497,0.955232,move
64,0376.jpg,0.836851,0.918464,move
65,0377.jpg,0.877005,0.982,wait
65,0378.jpg,0.875313,0.982056,move
