frame,x,y
0000.jpg,1589.0,936.0
0001.jpg,1589.0,936.0
0002.jpg,1622.199054,913.688057
0003.jpg,1663.697872,885.798128
0004.jpg,1705.196689,857.908199
0005.jpg,1746.695507,830.01827
0006.jpg,1788.194325,802.128341
0007.jpg,1829.693142,774.238413
0008.jpg,1853.700236,746.348484
0009.jpg,1812.201419,718.458555
0010.jpg,1770.702601,690.568626
0011.jpg,1729.203783,662.678697
0012.jpg,254.0,57.0
0013.jpg,254.0,57.0
0014.jpg,214.009352,56.135081
0015.jpg,164.021042,55.053932
0016.jpg,114.032733,53.972783
0017.jpg,64.044423,52.891634
0018.jpg,14.056113,51.810486
0019.jpg,47.990648,50.729337
0020.jpg,97.978958,49.648188
0021.jpg,147.967267,48.567039
0022.jpg,197.955577,47.48589
0023.jpg,247.943887,46.404741
0024.jpg,297.932197,45.323593
0025.jpg,32.0,913.0
0026.jpg,58.727352,899.374706
0027.jpg,103.27294,876.665883
0028.jpg,147.818527,853.95706
0029.jpg,192.364115,831.248237
0030.jpg,236.909702,808.539414
0031.jpg,281.455289,785.830591
0032.jpg,326.000877,763.121768
0033.jpg,370.546464,740.412945
0034.jpg,415.092052,717.704122
0035.jpg,459.637639,694.995299
0036.jpg,504.183226,672.286476
0037.jpg,1708.0,11.0
0038.jpg,1698.440775,26.957511
0039.jpg,1682.508734,74.351287
0040.jpg,1666.576693,121.745064
0041.jpg,1650.644652,169.138841
0042.jpg,1634.712611,216.532617
0043.jpg,1618.78057,263.926394
0044.jpg,1602.848529,311.320171
0045.jpg,1586.916488,358.713947
0046.jpg,1570.984447,406.107724
0047.jpg,1555.052406,453.501501
0048.jpg,1539.120365,500.895278
0049.jpg,80.0,982.0
0050.jpg,65.922612,992.0
0051.jpg,30.729144,956.483528
0052.jpg,15.038694,920.967057
0053.jpg,50.232163,885.450585
0054.jpg,85.425631,849.934114
0055.jpg,120.6191,814.417642
0056.jpg,155.812569,778.901171
0057.jpg,191.006038,743.384699
0058.jpg,226.199507,707.868228
0059.jpg,261.392976,672.351756
0060.jpg,296.586445,636.835285
0061.jpg,1387.0,154.0
0062.jpg,1387.0,154.0
0063.jpg,1374.531395,202.420387
0064.jpg,1362.062789,250.840774
0065.jpg,1349.594184,299.261161
0066.jpg,1337.125579,347.681548
0067.jpg,1324.656973,396.101935
0068.jpg,1312.188368,444.522322
0069.jpg,1299.719763,492.942709
0070.jpg,1287.251157,541.363096
0071.jpg,1274.782552,589.783483
0072.jpg,1262.313946,638.20387
0073.jpg,12.0,961.0
0074.jpg,12.0,961.0
0075.jpg,47.374695,952.193628
0076.jpg,96.593064,943.387257
0077.jpg,145.811432,934.580885
0078.jpg,195.029801,925.774513
0079.jpg,244.24817,916.968141
0080.jpg,293.466538,908.16177
0081.jpg,342.684907,899.355398
0082.jpg,391.903276,890.549026
0083.jpg,441.121644,881.742654
0084.jpg,490.340013,872.936283
0085.jpg,539.558382,864.129911
0086.jpg,45.0,879.0
0087.jpg,15.052937,880.781417
0088.jpg,47.929417,883.750445
0089.jpg,97.841188,886.719473
0090.jpg,147.752958,889.688501
0091.jpg,197.664729,892.657529
0092.jpg,247.5765,895.626557
0093.jpg,297.488271,898.595585
0094.jpg,347.400042,901.564613
0095.jpg,397.311813,904.533641
0096.jpg,447.223584,907.502669
0097.jpg,497.135355,910.471697
0098.jpg,854.0,591.0
0099.jpg,863.677732,608.502614
0100.jpg,887.872061,652.25915
0101.jpg,912.066391,696.015686
0102.jpg,936.260721,739.772221
0103.jpg,960.45505,783.528757
0104.jpg,984.64938,827.285293
0105.jpg,1008.84371,871.041828
0106.jpg,1033.038039,914.798364
0107.jpg,1057.232369,958.5549
0108.jpg,1081.426699,983.248693
0109.jpg,1105.621028,939.492157
0110.jpg,1649.0,97.0
0111.jpg,1656.217435,103.921607
0112.jpg,1692.304607,138.52964
0113.jpg,1728.39178,173.137673
0114.jpg,1764.478953,207.745706
0115.jpg,1800.566126,242.353739
0116.jpg,1836.653299,276.961772
0117.jpg,1854.782565,311.569805
0118.jpg,1818.695393,346.177838
0119.jpg,1782.60822,380.785871
0120.jpg,1746.521047,415.393904
0121.jpg,1710.433874,450.001937
0122.jpg,11.0,47.0
0123.jpg,8.888876,56.774618
0124.jpg,16.444494,105.647708
0125.jpg,27.000112,154.520798
0126.jpg,37.55573,203.393888
0127.jpg,48.111348,252.266978
0128.jpg,58.666966,301.140068
0129.jpg,69.222584,350.013158
0130.jpg,79.778202,398.886248
0131.jpg,90.333819,447.759338
0132.jpg,100.889437,496.632428
0133.jpg,111.445055,545.505519
0134.jpg,194.0,16.0
0135.jpg,194.0,16.0
0136.jpg,229.566358,34.303938
0137.jpg,274.024306,57.183861
0138.jpg,318.482254,80.063783
0139.jpg,362.940202,102.943706
0140.jpg,407.398151,125.823628
0141.jpg,451.856099,148.703551
0142.jpg,496.314047,171.583474
0143.jpg,540.771995,194.463396
0144.jpg,585.229943,217.343319
0145.jpg,629.687891,240.223241
0146.jpg,674.145839,263.103164
0147.jpg,551.0,263.0
0148.jpg,565.650561,236.820598
0149.jpg,590.068163,193.188263
0150.jpg,614.485764,149.555927
0151.jpg,638.903366,105.923591
0152.jpg,663.320967,62.291255
0153.jpg,687.738569,18.658919
0154.jpg,712.156171,34.179402
0155.jpg,736.573772,77.811737
0156.jpg,760.991374,121.444073
0157.jpg,785.408975,165.076409
0158.jpg,809.826577,208.708745
0159.jpg,588.0,858.0
0160.jpg,569.055749,864.412126
0161.jpg,521.695122,880.442441
0162.jpg,474.334495,896.472755
0163.jpg,426.973867,912.50307
0164.jpg,379.61324,928.533385
0165.jpg,332.252613,944.563699
0166.jpg,284.891986,960.594014
0167.jpg,237.531358,976.624329
0168.jpg,190.170731,992.0
0169.jpg,142.810104,975.969685
0170.jpg,95.449477,959.939371
0171.jpg,1862.0,903.0
0172.jpg,1861.24384,912.97137
0173.jpg,1857.463042,962.828221
0174.jpg,1853.682244,972.05726
0175.jpg,1849.901446,922.200409
0176.jpg,1846.120648,872.343558
0177.jpg,1842.33985,822.486707
0178.jpg,1838.559052,772.629857
0179.jpg,1834.778254,722.773006
0180.jpg,1830.997456,672.916155
0181.jpg,1827.216658,623.059305
0182.jpg,1823.43586,573.202454
0183.jpg,1447.0,104.0
0184.jpg,1447.0,104.0
0185.jpg,1490.199814,78.82509
0186.jpg,1533.399627,53.650179
0187.jpg,1576.599441,28.475269
0188.jpg,1619.799254,8.0
0189.jpg,1662.999068,33.17491
0190.jpg,1706.198881,58.349821
0191.jpg,1749.398695,83.524731
0192.jpg,1792.598509,108.699641
0193.jpg,1835.798322,133.874551
0194.jpg,1853.360037,159.049462
0195.jpg,1617.0,990.0
0196.jpg,1617.0,990.0
0197.jpg,1581.536422,978.123284
0198.jpg,1537.20695,954.995425
0199.jpg,1492.877477,931.867566
0200.jpg,1448.548005,908.739706
0201.jpg,1404.218533,885.611847
0202.jpg,1359.88906,862.483988
0203.jpg,1315.559588,839.356128
0204.jpg,1271.230115,816.228269
0205.jpg,1226.900643,793.100409
0206.jpg,1182.571171,769.97255
0207.jpg,1138.241698,746.844691
0208.jpg,1766.0,871.0
0209.jpg,1795.950282,869.273551
0210.jpg,1845.867418,866.396137
0211.jpg,1832.049718,863.518722
0212.jpg,1782.132582,860.641308
0213.jpg,1732.215446,857.763894
0214.jpg,1682.29831,854.886479
0215.jpg,1632.381173,852.009065
0216.jpg,1582.464037,849.13165
0217.jpg,1532.546901,846.254236
0218.jpg,1482.629765,843.376821
0219.jpg,1432.712629,840.499407
0220.jpg,28.0,862.0
0221.jpg,37.447076,890.473721
0222.jpg,53.192202,937.929921
0223.jpg,68.937328,985.386122
0224.jpg,84.682454,954.035039
0225.jpg,100.42758,906.578838
0226.jpg,116.172707,859.122638
0227.jpg,131.917833,811.666437
0228.jpg,147.662959,764.210236
0229.jpg,163.408085,716.754035
0230.jpg,179.153211,669.297834
0231.jpg,194.898338,621.841633
0232.jpg,483.0,402.0
0233.jpg,491.881368,406.595792
0234.jpg,536.288206,429.574754
0235.jpg,580.695045,452.553716
0236.jpg,625.101883,475.532678
0237.jpg,669.508722,498.51164
0238.jpg,713.91556,521.490602
0239.jpg,758.322399,544.469564
0240.jpg,802.729237,567.448526
0241.jpg,847.136076,590.427488
0242.jpg,891.542914,613.40645
0243.jpg,935.949753,636.385412
0244.jpg,1860.0,887.0
