frame,x,y
0000.jpg,0.666294,0.57871
0001.jpg,0.692968,0.58225
0002.jpg,0.719636,0.5858
0003.jpg,0.74631,0.58934
0004.jpg,0.751642,0.59288
0005.jpg,0.724973,0.59643
0006.jpg,0.698299,0.59997
0007.jpg,0.671631,0.60351
0008.jpg,0.644963,0.60706
0009.jpg,0.618289,0.6106
0010.jpg,0.59162,0.61415
0011.jpg,0.564947,0.61769
0012.jpg,0.538278,0.62123
0013.jpg,0.511604,0.62478
0014.jpg,0.484936,0.62832
0015.jpg,0.458267,0.63186
0016.jpg,0.431594,0.63541
0017.jpg,0.404925,0.63895
0018.jpg,0.378251,0.64249
0019.jpg,0.351583,0.64604
0020.jpg,0.324909,0.64958
0021.jpg,0.298241,0.65313
0022.jpg,0.271572,0.65667
0023.jpg,0.244898,0.66021
0024.jpg,0.21823,0.66376
0025.jpg,0.191556,0.6673
0026.jpg,0.164888,0.67084
0027.jpg,0.138214,0.67439
0028.jpg,0.111545,0.67793
0029.jpg,0.084877,0.68147
0030.jpg,0.058203,0.68502
0031.jpg,0.031535,0.68856
0032.jpg,0.004861,0.69211
0033.jpg,0.020866,0.69565
0034.jpg,0.047535,0.69919
0035.jpg,0.074209,0.70274
0036.jpg,0.100877,0.70628
0037.jpg,0.127545,0.70982
0038.jpg,0.154219,0.71337
0039.jpg,0.180888,0.71691
0040.jpg,0.207561,0.72045
0041.jpg,0.23423,0.724
0042.jpg,0.260904,0.72754
0043.jpg,0.287572,0.73108
0044.jpg,0.314241,0.73463
0045.jpg,0.340914,0.73817
0046.jpg,0.367583,0.74172
0047.jpg,0.394257,0.74526
0048.jpg,0.420925,0.7488
0049.jpg,0.447599,0.75235
0050.jpg,0.474267,0.75589
0051.jpg,0.500936,0.75943
0052.jpg,0.52761,0.76298
0053.jpg,0.554278,0.76652
0054.jpg,0.580952,0.77006
0055.jpg,0.60762,0.77361
0056.jpg,0.634294,0.77715
0057.jpg,0.660963,0.7807
0058.jpg,0.687631,0.78424
0059.jpg,0.714305,0.78778
0060.jpg,0.740973,0.79133
0061.jpg,0.756979,0.79487
0062.jpg,0.730305,0.79841
0063.jpg,0.703636,0.80196
