frame,x,y
0000.jpg,0.681845,0.42714
0001.jpg,0.692668,0.47286
0002.jpg,0.703492,0.51858
0003.jpg,0.714316,0.5643
0004.jpg,0.725144,0.61002
0005.jpg,0.735968,0.65574
0006.jpg,0.746791,0.70146
0007.jpg,0.757615,0.74718
0008.jpg,0.768439,0.7929
0009.jpg,0.779262,0.83862
0010.jpg,0.790091,0.88434
0011.jpg,0.800914,0.93006
0012.jpg,0.811738,0.97578
0013.jpg,0.822561,0.96663
0014.jpg,0.833385,0.92091
0015.jpg,0.698957,0.86477
0016.jpg,0.687631,0.81948
0017.jpg,0.676299,0.77419
0018.jpg,0.664973,0.7289
0019.jpg,0.653642,0.68361
0020.jpg,0.642316,0.63832
0021.jpg,0.630984,0.59303
0022.jpg,0.619658,0.54774
0023.jpg,0.608326,0.50245
0024.jpg,0.597,0.45716
0025.jpg,0.585668,0.41187
0026.jpg,0.574342,0.36658
0027.jpg,0.563011,0.32129
0028.jpg,0.551684,0.27599
0029.jpg,0.01716,0.46012
0030.jpg,0.004401,0.49042
0031.jpg,0.025668,0.52072
0032.jpg,0.046936,0.55101
0033.jpg,0.068209,0.58131
0034.jpg,0.089476,0.61161
0035.jpg,0.110749,0.64191
0036.jpg,0.132016,0.67221
0037.jpg,0.153289,0.70251
0038.jpg,0.174556,0.7328
0039.jpg,0.195829,0.7631
0040.jpg,0.217096,0.7934
0041.jpg,0.238369,0.8237
0042.jpg,0.259636,0.854
0043.jpg,0.280904,0.8843
0044.jpg,0.202893,0.40754
0045.jpg,0.181722,0.43808
0046.jpg,0.160556,0.46863
0047.jpg,0.139385,0.49917
0048.jpg,0.118214,0.52971
0049.jpg,0.097043,0.56025
0050.jpg,0.075877,0.59079
0051.jpg,0.054706,0.62134
0052.jpg,0.033535,0.65188
0053.jpg,0.012364,0.68242
0054.jpg,0.016599,0.71296
0055.jpg,0.03777,0.7435
0056.jpg,0.058941,0.77405
0057.jpg,0.080107,0.80459
0058.jpg,0.241487,0.887
0059.jpg,0.241118,0.93699
0060.jpg,0.240749,0.98699
0061.jpg,0.240374,0.95699
0062.jpg,0.240005,0.907
0063.jpg,0.239636,0.857
0064.jpg,0.239262,0.807
0065.jpg,0.238893,0.75701
0066.jpg,0.238524,0.70701
0067.jpg,0.23815,0.65702
0068.jpg,0.237781,0.60702
0069.jpg,0.237412,0.55703
0070.jpg,0.237037,0.50703
0071.jpg,0.236668,0.45704
0072.jpg,0.700845,0.81687
0073.jpg,0.726455,0.83123
0074.jpg,0.75207,0.84559
0075.jpg,0.777679,0.85995
0076.jpg,0.803289,0.87431
0077.jpg,0.828904,0.88867
0078.jpg,0.854513,0.90303
0079.jpg,0.880123,0.91739
0080.jpg,0.905738,0.93175
0081.jpg,0.931348,0.94611
0082.jpg,0.956957,0.96047
