frame,x,y
0000.jpg,1275.05,427.14
0001.jpg,1295.29,472.86
0002.jpg,1315.53,518.58
0003.jpg,1335.77,564.3
0004.jpg,1356.02,610.02
0005.jpg,1376.26,655.74
0006.jpg,1396.5,701.46
0007.jpg,1416.74,747.18
0008.jpg,1436.98,792.9
0009.jpg,1457.22,838.62
0010.jpg,1477.47,884.34
0011.jpg,1497.71,930.06
0012.jpg,1517.95,975.78
0013.jpg,1538.19,966.63
0014.jpg,1558.43,920.91
0015.jpg,1307.05,864.77
0016.jpg,1285.87,819.48
0017.jpg,1264.68,774.19
0018.jpg,1243.5,728.9
0019.jpg,1222.31,683.61
0020.jpg,1201.13,638.32
0021.jpg,1179.94,593.03
0022.jpg,1158.76,547.74
0023.jpg,1137.57,502.45
0024.jpg,1116.39,457.16
0025.jpg,1095.2,411.87
0026.jpg,1074.02,366.58
0027.jpg,1052.83,321.29
0028.jpg,1031.65,275.99
0029.jpg,32.09,460.12
0030.jpg,8.23,490.42
0031.jpg,48.0,520.72
0032.jpg,87.77,551.01
0033.jpg,127.55,581.31
0034.jpg,167.32,611.61
0035.jpg,207.1,641.91
0036.jpg,246.87,672.21
0037.jpg,286.65,702.51
0038.jpg,326.42,732.8
0039.jpg,366.2,763.1
0040.jpg,405.97,793.4
0041.jpg,445.75,823.7
0042.jpg,485.52,854.0
0043.jpg,525.29,884.3
0044.jpg,379.41,407.54
0045.jpg,339.82,438.08
0046.jpg,300.24,468.63
0047.jpg,260.65,499.17
0048.jpg,221.06,529.71
0049.jpg,181.47,560.25
0050.jpg,141.89,590.79
0051.jpg,102.3,621.34
0052.jpg,62.71,651.88
0053.jpg,23.12,682.42
0054.jpg,31.04,712.96
0055.jpg,70.63,743.5
0056.jpg,110.22,774.05
0057.jpg,149.8,804.59
0058.jpg,451.58,887.0
0059.jpg,450.89,936.99
0060.jpg,450.2,986.99
0061.jpg,449.5,956.99
0062.jpg,448.81,907.0
0063.jpg,448.12,857.0
0064.jpg,447.42,807.0
0065.jpg,446.73,757.01
0066.jpg,446.04,707.01
0067.jpg,445.34,657.02
0068.jpg,444.65,607.02
0069.jpg,443.96,557.03
0070.jpg,443.26,507.03
0071.jpg,442.57,457.04
0072.jpg,1310.58,816.87
0073.jpg,1358.47,831.23
0074.jpg,1406.37,845.59
