frame,x,y
0000.jpg,1165.2,83.93
0001.jpg,1211.18,103.56
0002.jpg,1257.16,123.2
0003.jpg,1303.14,142.84
0004.jpg,1349.13,162.47
0005.jpg,1395.11,182.11
0006.jpg,1404.31,201.75
0007.jpg,1358.32,221.38
0008.jpg,1312.34,241.02
0009.jpg,1266.36,260.66
0010.jpg,1220.38,280.29
0011.jpg,1174.39,299.93
0012.jpg,1128.41,319.57
0013.jpg,1082.43,339.2
0014.jpg,1036.45,358.84
0015.jpg,990.46,378.48
0016.jpg,944.48,398.11
0017.jpg,898.5,417.75
0018.jpg,852.51,437.39
0019.jpg,806.53,457.03
0020.jpg,760.55,476.66
0021.jpg,714.57,496.3
0022.jpg,668.58,515.94
0023.jpg,622.6,535.57
0024.jpg,576.62,555.21
0025.jpg,530.64,574.85
0026.jpg,484.65,594.48
0027.jpg,438.67,614.12
0028.jpg,392.69,633.76
0029.jpg,346.71,653.39
0030.jpg,300.72,673.03
0031.jpg,254.74,692.67
0032.jpg,208.76,712.3
0033.jpg,162.78,731.94
0034.jpg,116.79,751.58
0035.jpg,70.81,771.21
0036.jpg,24.83,790.85
0037.jpg,34.02,810.49
0038.jpg,80.01,830.12
0039.jpg,125.99,849.76
0040.jpg,171.97,869.4
0041.jpg,217.96,857.61
0042.jpg,263.94,837.98
0043.jpg,309.92,818.34
0044.jpg,355.9,798.7
0045.jpg,401.89,779.07
0046.jpg,447.87,759.43
0047.jpg,493.85,739.79
0048.jpg,539.83,720.16
0049.jpg,585.82,700.52
0050.jpg,631.8,680.88
0051.jpg,677.78,661.25
0052.jpg,723.76,641.61
0053.jpg,769.75,621.97
0054.jpg,815.73,602.34
0055.jpg,861.71,582.7
0056.jpg,907.69,563.06
0057.jpg,953.68,543.43
0058.jpg,999.66,523.79
0059.jpg,1045.64,504.15
0060.jpg,1091.62,484.52
0061.jpg,1137.61,464.88
0062.jpg,1183.59,445.24
0063.jpg,1229.57,425.61
0064.jpg,1275.55,405.97
0065.jpg,1321.54,386.33
0066.jpg,1367.52,366.7
0067.jpg,1413.5,347.06
0068.jpg,1385.91,327.42
0069.jpg,1339.93,307.79
0070.jpg,1293.95,288.15
0071.jpg,1247.97,268.51
0072.jpg,1201.98,248.88
0073.jpg,1156.0,229.24
0074.jpg,1110.02,209.6
0075.jpg,1064.03,189.97
0076.jpg,1018.05,170.33
0077.jpg,972.07,150.69
0078.jpg,926.09,131.06
0079.jpg,880.1,111.42
0080.jpg,834.12,91.78
0081.jpg,788.14,72.15
0082.jpg,742.16,52.51
0083.jpg,696.17,32.87
0084.jpg,650.19,13.24
0085.jpg,604.21,17.16
0086.jpg,558.23,36.8
0087.jpg,512.24,56.44
0088.jpg,466.26,76.07
0089.jpg,420.28,95.71
0090.jpg,374.3,115.35
0091.jpg,328.31,134.98
0092.jpg,282.33,154.62
0093.jpg,236.35,174.26
0094.jpg,190.37,193.89
0095.jpg,144.38,213.53
0096.jpg,98.4,233.17
0097.jpg,52.42,252.8
0098.jpg,6.44,272.44
0099.jpg,52.42,292.08
0100.jpg,98.4,311.71
0101.jpg,144.38,331.35
0102.jpg,190.37,350.99
0103.jpg,236.35,370.62
0104.jpg,282.33,390.26
0105.jpg,328.31,409.9
0106.jpg,374.3,429.53
0107.jpg,420.28,449.17
0108.jpg,466.26,468.81
0109.jpg,512.24,488.44
0110.jpg,558.23,508.08
0111.jpg,604.21,527.72
0112.jpg,650.19,547.35
0113.jpg,696.17,566.99
0114.jpg,742.16,586.63
0115.jpg,788.14,606.26
