frame, x, y
0,  1413.58,  146.11
1,  1418.16,  137.22
2,  1422.74,  128.33
3,  1418.16,  119.44
4,  1413.58,  110.55
5,  1409.00,  101.67
6,  1404.42,  92.78
7,  1399.84,  83.89
8,  1395.26,  75.00
9,  1390.68,  66.11
10,  1386.10,  57.22
11,  1381.51,  48.33
12,  1376.93,  39.44
13,  1372.35,  30.55
14,  1367.77,  21.66
15,  1363.19,  12.78
16,  1358.61,  3.89
17,  1354.03,  12.78
18,  1349.45,  21.66
19,  1344.87,  30.55
20,  1340.29,  39.44
21,  1335.71,  48.33
22,  1331.12,  57.22
23,  1326.54,  66.11
24,  1321.96,  75.00
25,  1317.38,  83.89
26,  1312.80,  92.78
27,  1308.22,  101.67
28,  1303.64,  110.55
29,  1299.06,  119.44
30,  1294.48,  128.33
31,  1289.90,  137.22
32,  1285.32,  146.11
33,  1280.73,  155.00
34,  1276.15,  163.89
35,  1271.57,  172.78
36,  1266.99,  181.67
37,  1262.41,  190.56
38,  1257.83,  199.45
39,  1253.25,  208.33
40,  1248.67,  217.22
41,  1244.09,  226.11
42,  1239.51,  235.00
43,  1234.93,  243.89
44,  1230.35,  252.78
45,  1225.76,  261.67
46,  1221.18,  270.56
47,  1216.60,  279.45
48,  1212.02,  288.34
49,  1207.44,  297.22
50,  1202.86,  306.11
51,  1198.28,  315.00
52,  1193.70,  323.89
53,  1189.12,  332.78
54,  1184.54,  341.67
55,  1179.96,  350.56
56,  1175.37,  359.45
57,  1170.79,  368.34
58,  1166.21,  377.23
59,  1161.63,  386.12
60,  1157.05,  395.00
61,  1152.47,  403.89
62,  1147.89,  412.78
63,  1143.31,  421.67
64,  1138.73,  430.56
65,  1134.15,  439.45
66,  1129.57,  448.34
67,  1124.98,  457.23
68,  1120.40,  466.12
69,  1115.82,  475.01
70,  1111.24,  483.90
71,  1106.66,  492.78
72,  1102.08,  501.67
73,  1097.50,  510.56
74,  1092.92,  519.45
75,  1088.34,  528.34
76,  1083.76,  537.23
77,  1079.18,  546.12
78,  1074.59,  555.01
79,  1070.01,  563.90
80,  1065.43,  572.79
81,  1060.85,  581.67
82,  1056.27,  590.56
83,  1051.69,  599.45
84,  1047.11,  608.34
85,  1042.53,  617.23
86,  1037.95,  626.12
87,  1033.37,  635.01
88,  1028.79,  643.90
89,  1024.20,  652.79
90,  1019.62,  661.68
91,  1015.04,  670.57
92,  1010.46,  679.45
93,  1005.88,  688.34
94,  1001.30,  697.23
95,  996.72,  706.12
96,  992.14,  715.01
97,  987.56,  723.90
98,  982.98,  732.79
99,  978.40,  741.68
100,  973.82,  750.57
101,  969.23,  759.46
102,  964.65,  768.35
103,  960.07,  777.23
104,  955.49,  786.12
105,  950.91,  795.01
106,  946.33,  803.90
107,  941.75,  812.79
108,  937.17,  821.68
109,  932.59,  830.57
110,  928.01,  839.46
111,  923.43,  848.35
112,  918.84,  857.24
113,  914.26,  866.12
114,  909.68,  875.01
115,  905.10,  866.12
116,  900.52,  857.24
117,  895.94,  848.35
118,  891.36,  839.46
119,  886.78,  830.57
120,  882.20,  821.68
121,  877.62,  812.79
122,  873.04,  803.90
123,  868.45,  795.01
124,  863.87,  786.12
125,  859.29,  777.23
126,  854.71,  768.35
127,  850.13,  759.46
128,  845.55,  750.57
129,  840.97,  741.68
130,  836.39,  732.79
131,  831.81,  723.90
132,  827.23,  715.01
133,  822.65,  706.12
134,  818.06,  697.23
135,  813.48,  688.34
136,  808.90,  679.45
137,  804.32,  670.57
138,  799.74,  661.68
139,  795.16,  652.79
140,  790.58,  643.90
141,  786.00,  635.01
142,  781.42,  626.12
143,  776.84,  617.23
144,  772.26,  608.34
145,  767.67,  599.45
146,  763.09,  590.56
147,  758.51,  581.67
148,  753.93,  572.79
149,  749.35,  563.90
150,  744.77,  555.01
151,  740.19,  546.12
152,  735.61,  537.23
153,  731.03,  528.34
154,  726.45,  519.45
155,  721.87,  510.56
156,  717.28,  501.67
157,  712.70,  492.78
158,  708.12,  483.90
159,  703.54,  475.01
160,  698.96,  466.12
161,  694.38,  457.23
162,  689.80,  448.34
163,  685.22,  439.45
164,  680.64,  430.56
165,  676.06,  421.67
166,  671.48,  412.78
167,  666.90,  403.89
168,  662.31,  395.00
169,  657.73,  386.12
170,  653.15,  377.23
171,  648.57,  368.34
172,  643.99,  359.45
173,  639.41,  350.56
174,  634.83,  341.67
175,  630.25,  332.78
176,  625.67,  323.89
177,  621.09,  315.00
178,  616.51,  306.11
179,  611.92,  297.22
180,  607.34,  288.34
181,  602.76,  279.45
182,  598.18,  270.56
183,  593.60,  261.67
184,  589.02,  252.78
185,  584.44,  243.89
186,  579.86,  235.00
187,  575.28,  226.11
188,  570.70,  217.22
189,  566.12,  208.33
190,  561.53,  199.45
191,  556.95,  190.56
192,  552.37,  181.67
193,  547.79,  172.78
194,  543.21,  163.89
195,  538.63,  155.00
196,  534.05,  146.11
197,  529.47,  137.22
198,  524.89,  128.33
199,  520.31,  119.44
200,  515.73,  110.55
201,  511.14,  101.67
202,  506.56,  92.78
203,  501.98,  83.89
204,  497.40,  75.00
205,  492.82,  66.11
206,  488.24,  57.22
207,  483.66,  48.33
208,  479.08,  39.44
209,  474.50,  30.55
210,  469.92,  21.66
211,  465.34,  12.78
212,  460.75,  3.89
213,  456.17,  12.78
214,  451.59,  21.66
215,  447.01,  30.55
216,  442.43,  39.44
217,  437.85,  48.33
218,  433.27,  57.22
219,  428.69,  66.11
220,  424.11,  75.00
221,  419.53,  83.89
222,  414.95,  92.78
223,  410.36,  101.67
224,  405.78,  110.55
225,  401.20,  119.44
226,  396.62,  128.33
227,  392.04,  137.22
228,  387.46,  146.11
229,  382.88,  155.00
230,  378.30,  163.89
231,  373.72,  172.78
232,  369.14,  181.67
233,  364.56,  190.56
234,  359.98,  199.45
235,  355.39,  208.33
236,  350.81,  217.22
237,  346.23,  226.11
238,  341.65,  235.00
239,  337.07,  243.89
240,  332.49,  252.78
241,  327.91,  261.67
242,  323.33,  270.56
243,  318.75,  279.45
244,  314.17,  288.34
245,  309.59,  297.22
246,  305.00,  306.11
247,  300.42,  315.00
248,  295.84,  323.89
249,  291.26,  332.78
250,  286.68,  341.67
251,  282.10,  350.56
252,  277.52,  359.45
253,  272.94,  368.34
254,  268.36,  377.23
255,  263.78,  386.12
256,  259.20,  395.00
257,  254.61,  403.89
258,  250.03,  412.78
259,  245.45,  421.67
260,  240.87,  430.56
261,  236.29,  439.45
262,  231.71,  448.34
263,  227.13,  457.23
264,  222.55,  466.12
265,  217.97,  475.01
266,  213.39,  483.90
267,  208.81,  492.78
268,  204.22,  501.67
269,  199.64,  510.56
270,  195.06,  519.45
271,  190.48,  528.34
272,  185.90,  537.23
273,  181.32,  546.12
274,  176.74,  555.01
275,  172.16,  563.90
276,  167.58,  572.79
277,  163.00,  581.67
278,  158.42,  590.56
279,  153.83,  599.45
280,  149.25,  608.34
281,  144.67,  617.23
282,  140.09,  626.12
283,  135.51,  635.01
284,  130.93,  643.90
285,  126.35,  652.79
286,  121.77,  661.68
287,  117.19,  670.57
288,  112.61,  679.45
289,  108.03,  688.34
290,  103.45,  697.23
291,  98.86,  706.12
292,  94.28,  715.01
293,  89.70,  723.90
294,  85.12,  732.79
295,  80.54,  741.68
296,  75.96,  750.57
297,  71.38,  759.46
298,  66.80,  768.35
299,  62.22,  777.23
300,  57.64,  786.12
301,  53.06,  795.01
302,  48.47,  803.90
303,  43.89,  812.79
304,  39.31,  821.68
305,  34.73,  830.57
306,  30.15,  839.46
307,  25.57,  848.35
308,  20.99,  857.24
309,  16.41,  866.12
310,  11.83,  875.01
311,  7.25,  866.12
312,  11.83,  857.24
313,  16.41,  848.35
314,  20.99,  839.46
315,  25.57,  830.57
316,  30.15,  821.68
317,  34.73,  812.79
318,  39.31,  803.90
