segment_id,frame,x,y,phase
0,0000.jpg,0.826738,0.107,wait
0,0001.jpg,0.826738,0.107,wait
0,0002.jpg,0.826684,0.067,move
0,0003.jpg,0.826616,0.017,move
0,0004.jpg,0.826548,0.048,move
0,0005.jpg,0.826481,0.098,move
0,0006.jpg,0.826413,0.148,move
0,0007.jpg,0.826345,0.197999,move
0,0008.jpg,0.826277,0.247999,move
0,0009.jpg,0.82621,0.297999,move
0,0010.jpg,0.826142,0.347999,move
0,0011.jpg,0.826074,0.397999,move
0,0012.jpg,0.826006,0.447999,move
1,0013.jpg,0.979679,0.116,wait
1,0014.jpg,0.965784,0.130995,move
1,0015.jpg,0.942626,0.155988,move
1,0016.jpg,0.919468,0.18098,move
1,0017.jpg,0.89631,0.205973,move
1,0018.jpg,0.873152,0.230965,move
1,0019.jpg,0.849994,0.255957,move
1,0020.jpg,0.826836,0.28095,move
1,0021.jpg,0.803678,0.305942,move
1,0022.jpg,0.780519,0.330935,move
1,0023.jpg,0.757361,0.355927,move
1,0024.jpg,0.734203,0.380919,move
2,0025.jpg,0.110695,0.058,wait
2,0026.jpg,0.117824,0.043091,move
2,0027.jpg,0.135647,0.008,move
2,0028.jpg,0.15347,0.045272,move
2,0029.jpg,0.171293,0.082543,move
2,0030.jpg,0.189116,0.119815,move
2,0031.jpg,0.206939,0.157087,move
2,0032.jpg,0.224762,0.194358,move
2,0033.jpg,0.242585,0.23163,move
2,0034.jpg,0.260408,0.268902,move
2,0035.jpg,0.278231,0.306173,move
2,0036.jpg,0.296054,0.343445,move
3,0037.jpg,0.437968,0.24,wait
3,0038.jpg,0.443248,0.238419,move
3,0039.jpg,0.46965,0.230514,move
3,0040.jpg,0.496052,0.222609,move
3,0041.jpg,0.522453,0.214704,move
3,0042.jpg,0.548855,0.2068,move
3,0043.jpg,0.575257,0.198895,move
3,0044.jpg,0.601658,0.19099,move
3,0045.jpg,0.62806,0.183085,move
3,0046.jpg,0.654462,0.17518,move
3,0047.jpg,0.680864,0.167275,move
3,0048.jpg,0.707265,0.15937,move
4,0049.jpg,0.982888,0.89,wait
4,0050.jpg,0.982888,0.89,wait
4,0051.jpg,0.957292,0.904457,move
4,0052.jpg,0.931696,0.918914,move
4,0053.jpg,0.9061,0.933371,move
4,0054.jpg,0.880504,0.947828,move
4,0055.jpg,0.854908,0.962285,move
4,0056.jpg,0.829312,0.976742,move
4,0057.jpg,0.803716,0.991199,move
4,0058.jpg,0.77812,0.980434,move
4,0059.jpg,0.752525,0.965977,move
4,0060.jpg,0.726929,0.951521,move
5,0061.jpg,0.912834,0.134,wait
5,0062.jpg,0.912834,0.134,wait
5,0063.jpg,0.891575,0.138427,move
5,0064.jpg,0.865001,0.14396,move
5,0065.jpg,0.838428,0.149493,move
5,0066.jpg,0.811854,0.155026,move
5,0067.jpg,0.78528,0.160559,move
5,0068.jpg,0.758707,0.166092,move
5,0069.jpg,0.732133,0.171626,move
5,0070.jpg,0.705559,0.177159,move
5,0071.jpg,0.678985,0.182692,move
5,0072.jpg,0.652412,0.188225,move
5,0073.jpg,0.625838,0.193758,move
6,0074.jpg,0.542246,0.405,wait
6,0075.jpg,0.530491,0.384584,move
6,0076.jpg,0.510899,0.350558,move
6,0077.jpg,0.491308,0.316532,move
6,0078.jpg,0.471716,0.282506,move
6,0079.jpg,0.452125,0.248479,move
6,0080.jpg,0.432533,0.214453,move
6,0081.jpg,0.412942,0.180427,move
6,0082.jpg,0.39335,0.146401,move
6,0083.jpg,0.373758,0.112374,move
6,0084.jpg,0.354167,0.078348,move
6,0085.jpg,0.334575,0.044322,move
7,0086.jpg,0.87754,0.938,wait
7,0087.jpg,0.870654,0.953303,move
7,0088.jpg,0.85344,0.991562,move
7,0089.jpg,0.836225,0.961393,move
7,0090.jpg,0.81901,0.923135,move
7,0091.jpg,0.801796,0.884876,move
7,0092.jpg,0.784581,0.846617,move
7,0093.jpg,0.767367,0.808359,move
7,0094.jpg,0.750152,0.7701,move
7,0095.jpg,0.732938,0.731842,move
7,0096.jpg,0.715723,0.693583,move
7,0097.jpg,0.698508,0.655324,move
8,0098.jpg,0.049733,0.963,wait
8,0099.jpg,0.049661,0.953001,move
8,0100.jpg,0.049306,0.903005,move
