frame,x,y
0000.jpg,0.826738,0.107
0001.jpg,0.826738,0.107
0002.jpg,0.826684,0.067
0003.jpg,0.826616,0.017
0004.jpg,0.826548,0.048
0005.jpg,0.826481,0.098
0006.jpg,0.826413,0.148
0007.jpg,0.826345,0.197999
0008.jpg,0.826277,0.247999
0009.jpg,0.82621,0.297999
0010.jpg,0.826142,0.347999
0011.jpg,0.826074,0.397999
0012.jpg,0.826006,0.447999
0013.jpg,0.979679,0.116
0014.jpg,0.965784,0.130995
0015.jpg,0.942626,0.155988
0016.jpg,0.919468,0.18098
0017.jpg,0.89631,0.205973
0018.jpg,0.873152,0.230965
0019.jpg,0.849994,0.255957
0020.jpg,0.826836,0.28095
0021.jpg,0.803678,0.305942
0022.jpg,0.780519,0.330935
0023.jpg,0.757361,0.355927
0024.jpg,0.734203,0.380919
0025.jpg,0.110695,0.058
0026.jpg,0.117824,0.043091
0027.jpg,0.135647,0.008
0028.jpg,0.15347,0.045272
0029.jpg,0.171293,0.082543
0030.jpg,0.189116,0.119815
0031.jpg,0.206939,0.157087
0032.jpg,0.224762,0.194358
0033.jpg,0.242585,0.23163
0034.jpg,0.260408,0.268902
0035.jpg,0.278231,0.306173
0036.jpg,0.296054,0.343445
0037.jpg,0.437968,0.24
0038.jpg,0.443248,0.238419
0039.jpg,0.46965,0.230514
0040.jpg,0.496052,0.222609
0041.jpg,0.522453,0.214704
0042.jpg,0.548855,0.2068
0043.jpg,0.575257,0.198895
0044.jpg,0.601658,0.19099
0045.jpg,0.62806,0.183085
0046.jpg,0.654462,0.17518
0047.jpg,0.680864,0.167275
0048.jpg,0.707265,0.15937
0049.jpg,0.982888,0.89
0050.jpg,0.982888,0.89
0051.jpg,0.957292,0.904457
0052.jpg,0.931696,0.918914
0053.jpg,0.9061,0.933371
0054.jpg,0.880504,0.947828
0055.jpg,0.854908,0.962285
0056.jpg,0.829312,0.976742
0057.jpg,0.803716,0.991199
0058.jpg,0.77812,0.980434
0059.jpg,0.752525,0.965977
0060.jpg,0.726929,0.951521
0061.jpg,0.912834,0.134
