frame,x,y
0000.jpg,0.104278,0.061
0001.jpg,0.104278,0.061
0002.jpg,0.114469,0.107226
0003.jpg,0.12466,0.153451
0004.jpg,0.134852,0.199677
0005.jpg,0.145043,0.245903
0006.jpg,0.155234,0.292128
0007.jpg,0.165425,0.338354
0008.jpg,0.175616,0.38458
0009.jpg,0.185807,0.430805
0010.jpg,0.195998,0.477031
0011.jpg,0.20619,0.523257
0012.jpg,0.982888,0.879
0013.jpg,0.982888,0.879
0014.jpg,0.979204,0.839598
0015.jpg,0.9746,0.790345
0016.jpg,0.969995,0.741091
0017.jpg,0.965391,0.691838
0018.jpg,0.960786,0.642585
0019.jpg,0.956182,0.593332
0020.jpg,0.951578,0.544079
0021.jpg,0.946973,0.494826
0022.jpg,0.942369,0.445573
0023.jpg,0.937764,0.39632
0024.jpg,0.93316,0.347067
0025.jpg,0.409626,0.295
0026.jpg,0.401477,0.320842
0027.jpg,0.387897,0.363912
0028.jpg,0.374316,0.406983
0029.jpg,0.360735,0.450053
0030.jpg,0.347155,0.493123
0031.jpg,0.333574,0.536194
0032.jpg,0.319993,0.579264
0033.jpg,0.306412,0.622334
0034.jpg,0.292832,0.665404
0035.jpg,0.279251,0.708475
0036.jpg,0.26567,0.751545
0037.jpg,0.887166,0.063
0038.jpg,0.874181,0.080618
0039.jpg,0.852539,0.109981
0040.jpg,0.830897,0.139343
0041.jpg,0.809256,0.168706
0042.jpg,0.787614,0.198069
0043.jpg,0.765972,0.227432
0044.jpg,0.74433,0.256795
0045.jpg,0.722689,0.286158
0046.jpg,0.701047,0.315521
0047.jpg,0.679405,0.344884
0048.jpg,0.657764,0.374246
0049.jpg,0.928342,0.858
0050.jpg,0.933263,0.854084
0051.jpg,0.957866,0.834507
0052.jpg,0.982469,0.814929
0053.jpg,0.985881,0.795351
0054.jpg,0.961278,0.775773
0055.jpg,0.936675,0.756196
0056.jpg,0.912071,0.736618
0057.jpg,0.887468,0.71704
0058.jpg,0.862865,0.697462
0059.jpg,0.838262,0.677885
0060.jpg,0.813659,0.658307
0061.jpg,0.88877,0.046
0062.jpg,0.88877,0.046
0063.jpg,0.862269,0.039355
0064.jpg,0.835768,0.032711
0065.jpg,0.809268,0.026066
0066.jpg,0.782767,0.019421
0067.jpg,0.756266,0.012776
0068.jpg,0.729765,0.009329
0069.jpg,0.703264,0.015974
0070.jpg,0.676764,0.022618
0071.jpg,0.650263,0.029263
0072.jpg,0.623762,0.035908
0073.jpg,0.007487,0.708
0074.jpg,0.007487,0.708
0075.jpg,0.017256,0.731513
0076.jpg,0.038887,0.760905
0077.jpg,0.060518,0.790296
0078.jpg,0.082148,0.819687
