segment_id,frame,x,y,phase
0,0000.jpg,0.104278,0.061,wait
0,0001.jpg,0.104278,0.061,wait
0,0002.jpg,0.114469,0.107226,move
0,0003.jpg,0.12466,0.153451,move
0,0004.jpg,0.134852,0.199677,move
0,0005.jpg,0.145043,0.245903,move
0,0006.jpg,0.155234,0.292128,move
0,0007.jpg,0.165425,0.338354,move
0,0008.jpg,0.175616,0.38458,move
0,0009.jpg,0.185807,0.430805,move
0,0010.jpg,0.195998,0.477031,move
0,0011.jpg,0.20619,0.523257,move
1,0012.jpg,0.982888,0.879,wait
1,0013.jpg,0.982888,0.879,wait
1,0014.jpg,0.979204,0.839598,move
1,0015.jpg,0.9746,0.790345,move
1,0016.jpg,0.969995,0.741091,move
1,0017.jpg,0.965391,0.691838,move
1,0018.jpg,0.960786,0.642585,move
1,0019.jpg,0.956182,0.593332,move
1,0020.jpg,0.951578,0.544079,move
1,0021.jpg,0.946973,0.494826,move
1,0022.jpg,0.942369,0.445573,move
1,0023.jpg,0.937764,0.39632,move
1,0024.jpg,0.93316,0.347067,move
2,0025.jpg,0.409626,0.295,wait
2,0026.jpg,0.401477,0.320842,move
2,0027.jpg,0.387897,0.363912,move
2,0028.jpg,0.374316,0.406983,move
2,0029.jpg,0.360735,0.450053,move
2,0030.jpg,0.347155,0.493123,move
2,0031.jpg,0.333574,0.536194,move
2,0032.jpg,0.319993,0.579264,move
2,0033.jpg,0.306412,0.622334,move
2,0034.jpg,0.292832,0.665404,move
2,0035.jpg,0.279251,0.708475,move
2,0036.jpg,0.26567,0.751545,move
3,0037.jpg,0.887166,0.063,wait
3,0038.jpg,0.874181,0.080618,move
3,0039.jpg,0.852539,0.109981,move
3,0040.jpg,0.830897,0.139343,move
3,0041.jpg,0.809256,0.168706,move
3,0042.jpg,0.787614,0.198069,move
3,0043.jpg,0.765972,0.227432,move
3,0044.jpg,0.74433,0.256795,move
3,0045.jpg,0.722689,0.286158,move
3,0046.jpg,0.701047,0.315521,move
3,0047.jpg,0.679405,0.344884,move
3,0048.jpg,0.657764,0.374246,move
4,0049.jpg,0.928342,0.858,wait
4,0050.jpg,0.933263,0.854084,move
4,0051.jpg,0.957866,0.834507,move
4,0052.jpg,0.982469,0.814929,move
4,0053.jpg,0.985881,0.795351,move
4,0054.jpg,0.961278,0.775773,move
4,0055.jpg,0.936675,0.756196,move
4,0056.jpg,0.912071,0.736618,move
4,0057.jpg,0.887468,0.71704,move
4,0058.jpg,0.862865,0.697462,move
4,0059.jpg,0.838262,0.677885,move
4,0060.jpg,0.813659,0.658307,move
5,0061.jpg,0.88877,0.046,wait
5,0062.jpg,0.88877,0.046,wait
5,0063.jpg,0.862269,0.039355,move
5,0064.jpg,0.835768,0.032711,move
5,0065.jpg,0.809268,0.026066,move
5,0066.jpg,0.782767,0.019421,move
5,0067.jpg,0.756266,0.012776,move
5,0068.jpg,0.729765,0.009329,move
5,0069.jpg,0.703264,0.015974,move
5,0070.jpg,0.676764,0.022618,move
5,0071.jpg,0.650263,0.029263,move
5,0072.jpg,0.623762,0.035908,move
6,0073.jpg,0.007487,0.708,wait
6,0074.jpg,0.007487,0.708,wait
6,0075.jpg,0.017256,0.731513,move
6,0076.jpg,0.038887,0.760905,move
6,0077.jpg,0.060518,0.790296,move
6,0078.jpg,0.082148,0.819687,move
6,0079.jpg,0.103779,0.849079,move
6,0080.jpg,0.12541,0.87847,move
6,0081.jpg,0.14704,0.907862,move
6,0082.jpg,0.168671,0.937253,move
6,0083.jpg,0.190301,0.966645,move
6,0084.jpg,0.211932,0.992,move
6,0085.jpg,0.233563,0.962609,move
7,0086.jpg,0.805348,0.353,wait
7,0087.jpg,0.792794,0.334321,move
7,0088.jpg,0.771871,0.30319,move
7,0089.jpg,0.750948,0.272059,move
7,0090.jpg,0.730025,0.240927,move
7,0091.jpg,0.709102,0.209796,move
7,0092.jpg,0.688179,0.178665,move
7,0093.jpg,0.667256,0.147534,move
7,0094.jpg,0.646333,0.116402,move
7,0095.jpg,0.62541,0.085271,move
7,0096.jpg,0.604487,0.05414,move
7,0097.jpg,0.583564,0.023009,move
8,0098.jpg,0.393583,0.662,wait
8,0099.jpg,0.400918,0.647445,move
8,0100.jpg,0.419257,0.611058,move
8,0101.jpg,0.437595,0.574672,move
8,0102.jpg,0.455933,0.538285,move
8,0103.jpg,0.474272,0.501898,move
8,0104.jpg,0.49261,0.465511,move
8,0105.jpg,0.510949,0.429124,move
8,0106.jpg,0.529287,0.392737,move
8,0107.jpg,0.547626,0.356351,move
8,0108.jpg,0.565964,0.319964,move
8,0109.jpg,0.584302,0.283577,move
9,0110.jpg,0.938503,0.112,wait
9,0111.jpg,0.933441,0.115223,move
9,0112.jpg,0.90813,0.13134,move
9,0113.jpg,0.882819,0.147457,move
9,0114.jpg,0.857508,0.163573,move
9,0115.jpg,0.832197,0.17969,move
9,0116.jpg,0.806886,0.195807,move
9,0117.jpg,0.781575,0.211923,move
9,0118.jpg,0.756264,0.22804,move
9,0119.jpg,0.730954,0.244157,move
9,0120.jpg,0.705643,0.260274,move
9,0121.jpg,0.680332,0.27639,move
10,0122.jpg,0.100535,0.148,wait
10,0123.jpg,0.098343,0.138879,move
10,0124.jpg,0.087382,0.093273,move
10,0125.jpg,0.076422,0.047666,move
10,0126.jpg,0.065462,0.008,move
10,0127.jpg,0.054502,0.053606,move
10,0128.jpg,0.043541,0.099212,move
10,0129.jpg,0.032581,0.144819,move
10,0130.jpg,0.021621,0.190425,move
10,0131.jpg,0.010661,0.236031,move
10,0132.jpg,0.008662,0.281637,move
10,0133.jpg,0.019622,0.327244,move
11,0134.jpg,0.143316,0.062,wait
11,0135.jpg,0.143316,0.062,wait
11,0136.jpg,0.170019,0.064545,move
11,0137.jpg,0.196722,0.067089,move
11,0138.jpg,0.223425,0.069634,move
11,0139.jpg,0.250129,0.072179,move
11,0140.jpg,0.276832,0.074724,move
11,0141.jpg,0.303535,0.077268,move
11,0142.jpg,0.330239,0.079813,move
11,0143.jpg,0.356942,0.082358,move
11,0144.jpg,0.383645,0.084902,move
11,0145.jpg,0.410349,0.087447,move
11,0146.jpg,0.437052,0.089992,move
12,0147.jpg,0.135294,0.011,wait
12,0148.jpg,0.121259,0.017687,move
12,0149.jpg,0.097866,0.041903,move
12,0150.jpg,0.074473,0.06612,move
12,0151.jpg,0.051081,0.090337,move
12,0152.jpg,0.027688,0.114553,move
12,0153.jpg,0.004295,0.13877,move
12,0154.jpg,0.022992,0.162986,move
12,0155.jpg,0.046385,0.187203,move
12,0156.jpg,0.069777,0.21142,move
12,0157.jpg,0.09317,0.235636,move
12,0158.jpg,0.116563,0.259853,move
13,0159.jpg,0.568449,0.454,wait
13,0160.jpg,0.559899,0.466014,move
13,0161.jpg,0.538522,0.496048,move
13,0162.jpg,0.517146,0.526083,move
13,0163.jpg,0.495769,0.556118,move
13,0164.jpg,0.474393,0.586152,move
13,0165.jpg,0.453016,0.616187,move
13,0166.jpg,0.43164,0.646221,move
13,0167.jpg,0.410263,0.676256,move
13,0168.jpg,0.388887,0.706291,move
13,0169.jpg,0.36751,0.736325,move
13,0170.jpg,0.346134,0.76636,move
14,0171.jpg,0.405882,0.457,wait
14,0172.jpg,0.410406,0.451668,move
14,0173.jpg,0.433026,0.425006,move
14,0174.jpg,0.455645,0.398345,move
14,0175.jpg,0.478265,0.371684,move
14,0176.jpg,0.500885,0.345022,move
14,0177.jpg,0.523504,0.318361,move
14,0178.jpg,0.546124,0.291699,move
14,0179.jpg,0.568743,0.265038,move
14,0180.jpg,0.591363,0.238377,move
14,0181.jpg,0.613982,0.211715,move
14,0182.jpg,0.636602,0.185054,move
15,0183.jpg,0.344385,0.39,wait
15,0184.jpg,0.344463,0.399999,move
15,0185.jpg,0.344856,0.449994,move
15,0186.jpg,0.345248,0.499988,move
15,0187.jpg,0.345641,0.549983,move
15,0188.jpg,0.346033,0.599977,move
