frame,x,y
0000.jpg,195.0,61.0
0001.jpg,195.0,61.0
0002.jpg,214.057445,107.225683
0003.jpg,233.11489,153.451367
0004.jpg,252.172335,199.67705
0005.jpg,271.229779,245.902733
0006.jpg,290.287224,292.128416
0007.jpg,309.344669,338.3541
0008.jpg,328.402114,384.579783
0009.jpg,347.459559,430.805466
0010.jpg,366.517004,477.03115
0011.jpg,385.574449,523.256833
0012.jpg,1838.0,879.0
0013.jpg,1838.0,879.0
0014.jpg,1831.111758,839.597562
0015.jpg,1822.501455,790.344515
0016.jpg,1813.891152,741.091467
0017.jpg,1805.280848,691.83842
0018.jpg,1796.670545,642.585372
0019.jpg,1788.060242,593.332325
0020.jpg,1779.449939,544.079277
0021.jpg,1770.839636,494.82623
0022.jpg,1762.229333,445.573183
0023.jpg,1753.61903,396.320135
0024.jpg,1745.008727,347.067088
0025.jpg,766.0,295.0
0026.jpg,750.762475,320.842172
0027.jpg,725.366601,363.912458
0028.jpg,699.970726,406.982744
0029.jpg,674.574852,450.05303
0030.jpg,649.178977,493.123317
0031.jpg,623.783103,536.193603
0032.jpg,598.387228,579.263889
0033.jpg,572.991354,622.334175
0034.jpg,547.595479,665.404462
0035.jpg,522.199605,708.474748
0036.jpg,496.80373,751.545034
0037.jpg,1659.0,63.0
0038.jpg,1634.717993,80.617722
0039.jpg,1594.247981,109.980593
0040.jpg,1553.77797,139.343463
0041.jpg,1513.307958,168.706333
0042.jpg,1472.837946,198.069203
0043.jpg,1432.367935,227.432074
0044.jpg,1391.897923,256.794944
0045.jpg,1351.427911,286.157814
0046.jpg,1310.957899,315.520685
0047.jpg,1270.487888,344.883555
0048.jpg,1230.017876,374.246425
0049.jpg,1736.0,858.0
0050.jpg,1745.201548,854.084451
0051.jpg,1791.209285,834.506707
0052.jpg,1837.217023,814.928963
0053.jpg,1843.596905,795.351219
0054.jpg,1797.589167,775.773475
0055.jpg,1751.581429,756.195731
0056.jpg,1705.573691,736.617987
0057.jpg,1659.565954,717.040243
0058.jpg,1613.558216,697.462499
0059.jpg,1567.550478,677.884755
0060.jpg,1521.54274,658.30701
0061.jpg,1662.0,46.0
0062.jpg,1662.0,46.0
0063.jpg,1612.443491,39.355271
0064.jpg,1562.886982,32.710541
0065.jpg,1513.330473,26.065812
0066.jpg,1463.773964,19.421083
0067.jpg,1414.217456,12.776354
0068.jpg,1364.660947,9.328946
0069.jpg,1315.104438,15.973675
0070.jpg,1265.547929,22.618404
0071.jpg,1215.99142,29.263134
0072.jpg,1166.434911,35.907863
0073.jpg,14.0,708.0
0074.jpg,14.0,708.0
0075.jpg,32.269567,731.51314
0076.jpg,72.718846,760.904565
0077.jpg,113.168124,790.29599
0078.jpg,153.617403,819.687415
