frame,x,y
0000.jpg,1432.14,850.77
0001.jpg,1412.86,804.64
0002.jpg,1393.58,758.51
0003.jpg,1374.3,712.38
0004.jpg,1355.02,666.24
0005.jpg,1335.74,620.11
0006.jpg,1316.46,573.98
0007.jpg,1297.18,527.84
0008.jpg,1277.89,481.71
0009.jpg,379.68,537.93
0010.jpg,429.27,531.59
0011.jpg,478.87,525.26
0012.jpg,528.47,518.92
0013.jpg,578.07,512.59
0014.jpg,627.66,506.25
0015.jpg,677.26,499.91
0016.jpg,726.86,493.58
0017.jpg,143.6,248.33
0018.jpg,177.6,211.67
0019.jpg,211.59,175.01
0020.jpg,245.59,138.35
0021.jpg,279.59,101.68
0022.jpg,313.59,65.02
0023.jpg,347.58,28.36
0024.jpg,381.58,21.02
0025.jpg,415.58,57.69
0026.jpg,1585.51,563.19
0027.jpg,1537.02,575.38
0028.jpg,1488.53,587.58
0029.jpg,1440.04,599.77
0030.jpg,1391.55,611.96
0031.jpg,1343.06,624.15
0032.jpg,1294.56,636.35
0033.jpg,1246.07,648.54
0034.jpg,1484.23,584.85
0035.jpg,1497.95,632.93
0036.jpg,1511.67,681.01
0037.jpg,1525.39,729.09
0038.jpg,1539.11,777.17
0039.jpg,1552.82,825.25
0040.jpg,1566.54,873.34
0041.jpg,1580.26,921.42
0042.jpg,1823.36,542.86
0043.jpg,1800.16,587.15
0044.jpg,1776.97,631.45
0045.jpg,1753.77,675.74
0046.jpg,1730.57,720.03
0047.jpg,1707.38,764.33
0048.jpg,1684.18,808.62
0049.jpg,1660.98,852.91
0050.jpg,1637.79,897.21
0051.jpg,1121.3,260.89
0052.jpg,1072.92,248.26
0053.jpg,1024.54,235.62
0054.jpg,976.17,222.98
0055.jpg,927.79,210.35
0056.jpg,879.41,197.71
0057.jpg,831.04,185.08
0058.jpg,782.66,172.44
0059.jpg,981.86,461.19
0060.jpg,934.02,446.67
0061.jpg,886.17,432.15
0062.jpg,838.33,417.63
0063.jpg,790.48,403.11
0064.jpg,742.64,388.59
0065.jpg,694.79,374.07
0066.jpg,646.95,359.55
0067.jpg,599.1,345.02
0068.jpg,925.28,702.3
0069.jpg,875.56,707.59
0070.jpg,825.84,712.89
0071.jpg,776.13,718.18
0072.jpg,726.41,723.48
0073.jpg,676.69,728.78
0074.jpg,626.97,734.07
0075.jpg,577.25,739.37
0076.jpg,1193.64,209.21
0077.jpg,1238.05,186.24
0078.jpg,1282.46,163.26
0079.jpg,1326.87,140.28
0080.jpg,1371.27,117.3
0081.jpg,1415.68,94.33
0082.jpg,1460.09,71.35
0083.jpg,1504.5,48.37
0084.jpg,942.69,222.18
0085.jpg,906.14,188.06
0086.jpg,869.59,153.94
0087.jpg,833.04,119.82
0088.jpg,796.49,85.7
0089.jpg,759.94,51.58
0090.jpg,723.39,17.46
0091.jpg,686.85,24.28
0092.jpg,650.3,58.4
0093.jpg,874.67,561.55
0094.jpg,849.25,518.5
0095.jpg,823.83,475.44
0096.jpg,798.41,432.38
0097.jpg,772.99,389.33
0098.jpg,747.57,346.27
0099.jpg,722.16,303.21
0100.jpg,696.74,260.15
0101.jpg,161.19,15.0
0102.jpg,141.65,61.03
0103.jpg,122.11,107.05
0104.jpg,102.58,153.08
0105.jpg,83.04,199.1
0106.jpg,63.5,245.13
0107.jpg,43.97,291.15
0108.jpg,24.43,337.18
0109.jpg,4.9,383.2
0110.jpg,1279.05,927.96
0111.jpg,1277.1,977.92
0112.jpg,1275.16,967.93
0113.jpg,1273.21,917.97
0114.jpg,1271.26,868.01
0115.jpg,1269.31,818.05
0116.jpg,1267.36,768.08
0117.jpg,1265.42,718.12
0118.jpg,1553.77,228.46
0119.jpg,1538.39,180.88
0120.jpg,1523.0,133.31
0121.jpg,1507.62,85.73
0122.jpg,1492.23,38.16
0123.jpg,1476.85,9.61
0124.jpg,1461.47,57.19
0125.jpg,1446.08,104.76
0126.jpg,1229.46,75.57
0127.jpg,1196.76,113.39
0128.jpg,1164.06,151.22
0129.jpg,1131.36,189.04
0130.jpg,1098.66,226.87
0131.jpg,1065.96,264.69
0132.jpg,1033.27,302.52
0133.jpg,1000.57,340.34
0134.jpg,967.87,378.17
0135.jpg,1394.6,303.28
0136.jpg,1409.1,351.13
0137.jpg,1423.61,398.98
0138.jpg,1438.11,446.83
0139.jpg,1452.61,494.68
0140.jpg,1467.12,542.53
0141.jpg,1481.62,590.38
0142.jpg,1496.12,638.23
0143.jpg,1437.0,311.3
0144.jpg,1464.49,269.53
0145.jpg,1491.99,227.77
0146.jpg,1519.49,186.01
0147.jpg,1546.98,144.25
0148.jpg,1574.48,102.49
0149.jpg,1601.97,60.73
0150.jpg,1629.47,18.97
0151.jpg,1656.97,27.32
0152.jpg,102.84,109.8
0153.jpg,128.68,152.61
0154.jpg,154.52,195.41
0155.jpg,180.36,238.22
0156.jpg,206.2,281.02
0157.jpg,232.04,323.83
0158.jpg,257.88,366.63
0159.jpg,283.73,409.44
0160.jpg,709.41,359.01
0161.jpg,743.43,322.37
0162.jpg,777.45,285.73
0163.jpg,811.47,249.08
0164.jpg,845.48,212.44
0165.jpg,879.5,175.8
0166.jpg,913.52,139.15
0167.jpg,947.54,102.51
0168.jpg,661.09,291.88
0169.jpg,701.52,321.29
0170.jpg,741.96,350.7
