frame,x,y
0000.jpg,0.966845,0.113
0001.jpg,0.966845,0.113
0002.jpg,0.940132,0.115184
0003.jpg,0.91342,0.117368
0004.jpg,0.886708,0.119552
0005.jpg,0.859995,0.121736
0006.jpg,0.833283,0.123921
0007.jpg,0.80657,0.126105
0008.jpg,0.779858,0.128289
0009.jpg,0.753145,0.130473
0010.jpg,0.726433,0.132657
0011.jpg,0.69972,0.134841
0012.jpg,0.673008,0.137025
0013.jpg,0.056684,0.12
0014.jpg,0.035715,0.127898
0015.jpg,0.009504,0.137771
0016.jpg,0.025247,0.147644
0017.jpg,0.051459,0.157517
0018.jpg,0.07767,0.16739
0019.jpg,0.103882,0.177262
0020.jpg,0.130093,0.187135
0021.jpg,0.156305,0.197008
0022.jpg,0.182517,0.206881
0023.jpg,0.208728,0.216754
0024.jpg,0.23494,0.226627
0025.jpg,0.983422,0.146
0026.jpg,0.967747,0.139616
0027.jpg,0.941622,0.128977
0028.jpg,0.915496,0.118337
0029.jpg,0.88937,0.107697
0030.jpg,0.863245,0.097058
0031.jpg,0.837119,0.086418
0032.jpg,0.810994,0.075778
0033.jpg,0.784868,0.065139
0034.jpg,0.758742,0.054499
0035.jpg,0.732617,0.043859
0036.jpg,0.706491,0.03322
0037.jpg,0.472727,0.104
0038.jpg,0.478232,0.086852
0039.jpg,0.491992,0.043982
0040.jpg,0.505753,0.008
0041.jpg,0.519514,0.05087
0042.jpg,0.533275,0.09374
0043.jpg,0.547036,0.136609
0044.jpg,0.560797,0.179479
0045.jpg,0.574558,0.222349
0046.jpg,0.588319,0.265219
0047.jpg,0.602079,0.308089
0048.jpg,0.61584,0.350959
0049.jpg,0.077005,0.077
0050.jpg,0.078426,0.067359
0051.jpg,0.085527,0.019155
0052.jpg,0.092628,0.036923
0053.jpg,0.09973,0.085127
0054.jpg,0.106831,0.133331
0055.jpg,0.113932,0.181535
0056.jpg,0.121034,0.22974
0057.jpg,0.128135,0.277944
0058.jpg,0.135236,0.326148
0059.jpg,0.142338,0.374353
0060.jpg,0.149439,0.422557
0061.jpg,0.920321,0.858
0062.jpg,0.920321,0.858
0063.jpg,0.942341,0.886361
0064.jpg,0.964361,0.914723
0065.jpg,0.986382,0.943084
0066.jpg,0.986914,0.971446
0067.jpg,0.964893,0.986328
0068.jpg,0.942873,0.957966
0069.jpg,0.920853,0.929605
0070.jpg,0.898833,0.901243
0071.jpg,0.876812,0.872882
0072.jpg,0.854792,0.84452
0073.jpg,0.832772,0.816159
0074.jpg,0.140642,0.018
0075.jpg,0.140435,0.017999
0076.jpg,0.140091,0.067995
0077.jpg,0.139746,0.117991
0078.jpg,0.139402,0.167987
0079.jpg,0.139057,0.217983
0080.jpg,0.138713,0.267978
0081.jpg,0.138368,0.317974
0082.jpg,0.138024,0.36797
0083.jpg,0.137679,0.417966
0084.jpg,0.137335,0.467962
0085.jpg,0.136991,0.517958
0086.jpg,0.883957,0.064
0087.jpg,0.890094,0.04762
0088.jpg,0.905435,0.008
0089.jpg,0.920777,0.048951
0090.jpg,0.936118,0.089902
0091.jpg,0.951459,0.130853
0092.jpg,0.966801,0.171804
0093.jpg,0.982142,0.212754
0094.jpg,0.995722,0.253705
0095.jpg,0.980381,0.294656
0096.jpg,0.965039,0.335607
0097.jpg,0.949698,0.376558
0098.jpg,0.292513,0.691
0099.jpg,0.290373,0.700164
0100.jpg,0.279673,0.745986
0101.jpg,0.268972,0.791807
0102.jpg,0.258272,0.837628
0103.jpg,0.247571,0.88345
0104.jpg,0.236871,0.929271
0105.jpg,0.22617,0.975093
0106.jpg,0.215469,0.964507
0107.jpg,0.204769,0.918686
0108.jpg,0.194068,0.872864
0109.jpg,0.183368,0.827043
0110.jpg,0.009091,0.015
0111.jpg,0.009091,0.015
0112.jpg,0.011666,0.043506
0113.jpg,0.023979,0.087888
0114.jpg,0.036293,0.132271
0115.jpg,0.048606,0.176653
0116.jpg,0.06092,0.221036
0117.jpg,0.073233,0.265418
0118.jpg,0.085546,0.309801
0119.jpg,0.09786,0.354183
0120.jpg,0.110173,0.398566
0121.jpg,0.122487,0.442948
0122.jpg,0.026203,0.866
0123.jpg,0.026203,0.866
0124.jpg,0.041739,0.838504
0125.jpg,0.061158,0.804135
0126.jpg,0.080578,0.769765
0127.jpg,0.099997,0.735396
0128.jpg,0.119417,0.701026
0129.jpg,0.138836,0.666657
0130.jpg,0.158255,0.632287
0131.jpg,0.177675,0.597917
0132.jpg,0.197094,0.563548
0133.jpg,0.216514,0.529178
0134.jpg,0.235933,0.494809
0135.jpg,0.079144,0.043
0136.jpg,0.06406,0.032786
0137.jpg,0.038919,0.015763
0138.jpg,0.013779,0.014809
0139.jpg,0.019362,0.031833
0140.jpg,0.044503,0.048856
0141.jpg,0.069644,0.065879
0142.jpg,0.094784,0.082902
0143.jpg,0.119925,0.099926
0144.jpg,0.145065,0.116949
0145.jpg,0.170206,0.133972
0146.jpg,0.195346,0.150995
0147.jpg,0.041176,0.981
0148.jpg,0.047099,0.964346
0149.jpg,0.061904,0.922711
0150.jpg,0.07671,0.881076
0151.jpg,0.091515,0.839441
0152.jpg,0.106321,0.797807
0153.jpg,0.121127,0.756172
0154.jpg,0.135932,0.714537
0155.jpg,0.150738,0.672902
0156.jpg,0.165543,0.631267
0157.jpg,0.180349,0.589632
0158.jpg,0.195154,0.547997
0159.jpg,0.724599,0.784
0160.jpg,0.729898,0.782649
0161.jpg,0.75639,0.775896
0162.jpg,0.782883,0.769142
0163.jpg,0.809376,0.762389
0164.jpg,0.835869,0.755635
0165.jpg,0.862362,0.748881
0166.jpg,0.888855,0.742128
0167.jpg,0.915348,0.735374
0168.jpg,0.941841,0.728621
0169.jpg,0.968334,0.721867
0170.jpg,0.994827,0.715114
0171.jpg,0.955615,0.304
0172.jpg,0.955615,0.304
0173.jpg,0.982321,0.301565
0174.jpg,0.985039,0.29913
0175.jpg,0.958333,0.296695
0176.jpg,0.931627,0.29426
0177.jpg,0.904921,0.291825
0178.jpg,0.878214,0.28939
0179.jpg,0.851508,0.286954
0180.jpg,0.824802,0.284519
0181.jpg,0.798096,0.282084
0182.jpg,0.77139,0.279649
0183.jpg,0.351872,0.458
0184.jpg,0.351872,0.458
0185.jpg,0.344987,0.420129
0186.jpg,0.33638,0.37279
0187.jpg,0.327774,0.32545
0188.jpg,0.319168,0.278111
0189.jpg,0.310562,0.230772
0190.jpg,0.301956,0.183433
0191.jpg,0.293349,0.136094
0192.jpg,0.284743,0.088755
0193.jpg,0.276137,0.041415
0194.jpg,0.267531,0.017468
0195.jpg,0.258925,0.064807
0196.jpg,0.964171,0.919
0197.jpg,0.962903,0.889094
0198.jpg,0.96079,0.83925
0199.jpg,0.958677,0.789407
0200.jpg,0.956564,0.739563
0201.jpg,0.954451,0.689719
0202.jpg,0.952337,0.639876
0203.jpg,0.950224,0.590032
0204.jpg,0.948111,0.540189
0205.jpg,0.945998,0.490345
0206.jpg,0.943885,0.440501
0207.jpg,0.941772,0.390658
0208.jpg,0.063102,0.125
0209.jpg,0.057105,0.108439
0210.jpg,0.042114,0.067038
0211.jpg,0.027122,0.025636
0212.jpg,0.012131,0.024561
0213.jpg,0.010275,0.065962
0214.jpg,0.025266,0.107364
0215.jpg,0.040257,0.148766
0216.jpg,0.055249,0.190167
0217.jpg,0.07024,0.231569
0218.jpg,0.085232,0.272971
0219.jpg,0.100223,0.314373
0220.jpg,0.894652,0.925
0221.jpg,0.88943,0.922849
0222.jpg,0.863318,0.912097
0223.jpg,0.837205,0.901344
0224.jpg,0.811093,0.890591
0225.jpg,0.784981,0.879838
0226.jpg,0.758868,0.869085
0227.jpg,0.732756,0.858332
0228.jpg,0.706644,0.84758
0229.jpg,0.680531,0.836827
0230.jpg,0.654419,0.826074
0231.jpg,0.628307,0.815321
0232.jpg,0.915508,0.487
0233.jpg,0.915508,0.487
0234.jpg,0.933792,0.450518
0235.jpg,0.952077,0.414037
0236.jpg,0.970361,0.377555
0237.jpg,0.988646,0.341073
0238.jpg,0.984751,0.304591
0239.jpg,0.966467,0.26811
0240.jpg,0.948182,0.231628
0241.jpg,0.929898,0.195146
0242.jpg,0.911614,0.158665
0243.jpg,0.893329,0.122183
0244.jpg,0.504813,0.244
0245.jpg,0.504813,0.244
0246.jpg,0.525118,0.256578
0247.jpg,0.5505,0.272301
0248.jpg,0.575881,0.288024
0249.jpg,0.601263,0.303746
0250.jpg,0.626645,0.319469
0251.jpg,0.652026,0.335192
0252.jpg,0.677408,0.350914
0253.jpg,0.70279,0.366637
0254.jpg,0.728171,0.38236
0255.jpg,0.753553,0.398082
0256.jpg,0.778934,0.413805
0257.jpg,0.990374,0.48
0258.jpg,0.990421,0.483975
0259.jpg,0.963919,0.490601
0260.jpg,0.937417,0.497227
0261.jpg,0.910915,0.503852
0262.jpg,0.884413,0.510478
0263.jpg,0.857911,0.517104
0264.jpg,0.831408,0.523729
0265.jpg,0.804906,0.530355
0266.jpg,0.778404,0.53698
0267.jpg,0.751902,0.543606
0268.jpg,0.7254,0.550232
0269.jpg,0.868449,0.873
0270.jpg,0.869249,0.892944
0271.jpg,0.871248,0.942804
0272.jpg,0.873248,0.992
0273.jpg,0.875247,0.94214
0274.jpg,0.877246,0.89228
0275.jpg,0.879246,0.84242
0276.jpg,0.881245,0.79256
0277.jpg,0.883244,0.7427
0278.jpg,0.885244,0.69284
0279.jpg,0.887243,0.64298
0280.jpg,0.889242,0.59312
0281.jpg,0.071123,0.156
0282.jpg,0.07168,0.165946
0283.jpg,0.074463,0.215674
0284.jpg,0.077247,0.265402
0285.jpg,0.08003,0.315131
0286.jpg,0.082814,0.364859
0287.jpg,0.085598,0.414587
0288.jpg,0.088381,0.464316
0289.jpg,0.091165,0.514044
0290.jpg,0.093948,0.563772
0291.jpg,0.096732,0.6135
0292.jpg,0.099515,0.663229
0293.jpg,0.617647,0.664
0294.jpg,0.617647,0.664
0295.jpg,0.643139,0.648917
0296.jpg,0.668632,0.633834
0297.jpg,0.694124,0.618752
0298.jpg,0.719617,0.603669
0299.jpg,0.745109,0.588586
0300.jpg,0.770602,0.573503
0301.jpg,0.796094,0.55842
0302.jpg,0.821586,0.543338
0303.jpg,0.847079,0.528255
0304.jpg,0.872571,0.513172
0305.jpg,0.624064,0.789
0306.jpg,0.624064,0.789
0307.jpg,0.645311,0.793627
0308.jpg,0.671869,0.799411
0309.jpg,0.698428,0.805194
0310.jpg,0.724986,0.810978
0311.jpg,0.751545,0.816761
0312.jpg,0.778103,0.822545
0313.jpg,0.804662,0.828329
0314.jpg,0.83122,0.834112
0315.jpg,0.857779,0.839896
0316.jpg,0.884337,0.84568
0317.jpg,0.910896,0.851463
0318.jpg,0.484492,0.536
0319.jpg,0.495229,0.558291
0320.jpg,0.513123,0.595442
0321.jpg,0.531018,0.632594
0322.jpg,0.548913,0.669745
0323.jpg,0.566808,0.706896
0324.jpg,0.584702,0.744048
0325.jpg,0.602597,0.781199
0326.jpg,0.620492,0.81835
0327.jpg,0.638386,0.855502
0328.jpg,0.656281,0.892653
0329.jpg,0.674176,0.929805
0330.jpg,0.229947,0.752
0331.jpg,0.239435,0.761227
0332.jpg,0.263157,0.784296
0333.jpg,0.286879,0.807365
0334.jpg,0.310602,0.830434
0335.jpg,0.334324,0.853502
0336.jpg,0.358046,0.876571
0337.jpg,0.381768,0.89964
0338.jpg,0.40549,0.922709
0339.jpg,0.429212,0.945777
0340.jpg,0.452934,0.968846
0341.jpg,0.476656,0.991915
0342.jpg,0.874866,0.952
0343.jpg,0.87985,0.948376
0344.jpg,0.904771,0.930255
0345.jpg,0.929691,0.912134
0346.jpg,0.954611,0.894013
0347.jpg,0.979531,0.875892
0348.jpg,0.990738,0.857771
0349.jpg,0.965818,0.83965
0350.jpg,0.940897,0.821529
