frame,x,y
0000.jpg,0.914973,0.901
0001.jpg,0.914973,0.901
0002.jpg,0.939955,0.91882
0003.jpg,0.964938,0.93664
0004.jpg,0.98992,0.95446
0005.jpg,0.980733,0.972279
0006.jpg,0.95575,0.990099
0007.jpg,0.930768,0.977744
0008.jpg,0.905786,0.959924
0009.jpg,0.880804,0.942104
0010.jpg,0.855822,0.924285
0011.jpg,0.830839,0.906465
0012.jpg,0.113904,0.878
0013.jpg,0.113904,0.878
0014.jpg,0.088456,0.862655
0015.jpg,0.063009,0.84731
0016.jpg,0.037561,0.831964
0017.jpg,0.012113,0.816619
0018.jpg,0.019547,0.801274
0019.jpg,0.044994,0.785929
0020.jpg,0.070442,0.770583
0021.jpg,0.095889,0.755238
0022.jpg,0.121337,0.739893
0023.jpg,0.146785,0.724548
0024.jpg,0.172232,0.709202
0025.jpg,0.792513,0.119
0026.jpg,0.807005,0.131871
0027.jpg,0.831157,0.153323
0028.jpg,0.855309,0.174775
0029.jpg,0.879461,0.196227
0030.jpg,0.903613,0.217679
0031.jpg,0.927765,0.239131
0032.jpg,0.951917,0.260583
0033.jpg,0.976069,0.282035
0034.jpg,0.995722,0.303486
0035.jpg,0.97157,0.324938
0036.jpg,0.947418,0.34639
0037.jpg,0.075936,0.879
0038.jpg,0.066766,0.868707
0039.jpg,0.04384,0.842975
0040.jpg,0.020915,0.817244
0041.jpg,0.008863,0.791512
0042.jpg,0.031788,0.76578
0043.jpg,0.054714,0.740048
0044.jpg,0.077639,0.714316
0045.jpg,0.100565,0.688584
0046.jpg,0.12349,0.662852
0047.jpg,0.146415,0.637121
0048.jpg,0.169341,0.611389
0049.jpg,0.877005,0.932
0050.jpg,0.886356,0.922292
0051.jpg,0.909733,0.898023
0052.jpg,0.93311,0.873753
0053.jpg,0.956487,0.849483
0054.jpg,0.979864,0.825214
0055.jpg,0.991047,0.800944
0056.jpg,0.96767,0.776674
0057.jpg,0.944293,0.752405
0058.jpg,0.920916,0.728135
0059.jpg,0.897539,0.703865
0060.jpg,0.874162,0.679596
0061.jpg,0.985027,0.125
0062.jpg,0.985027,0.125
0063.jpg,0.96086,0.103605
0064.jpg,0.936694,0.082211
0065.jpg,0.912527,0.060816
0066.jpg,0.88836,0.039421
0067.jpg,0.864194,0.018027
0068.jpg,0.840027,0.016558
0069.jpg,0.815861,0.037953
0070.jpg,0.791694,0.059347
0071.jpg,0.767528,0.080742
0072.jpg,0.743361,0.102136
0073.jpg,0.953476,0.951
0074.jpg,0.953476,0.951
0075.jpg,0.974843,0.952858
0076.jpg,0.99038,0.95518
0077.jpg,0.963671,0.957502
0078.jpg,0.936962,0.959823
0079.jpg,0.910253,0.962145
0080.jpg,0.883544,0.964467
0081.jpg,0.856834,0.966789
0082.jpg,0.830125,0.969111
0083.jpg,0.803416,0.971433
0084.jpg,0.776707,0.973755
0085.jpg,0.749998,0.976077
0086.jpg,0.06738,0.175
0087.jpg,0.079558,0.194529
0088.jpg,0.099855,0.227077
0089.jpg,0.120152,0.259624
0090.jpg,0.14045,0.292172
0091.jpg,0.160747,0.32472
0092.jpg,0.181044,0.357268
0093.jpg,0.201341,0.389816
0094.jpg,0.221638,0.422363
0095.jpg,0.241936,0.454911
0096.jpg,0.262233,0.487459
0097.jpg,0.28253,0.520007
0098.jpg,0.561497,0.575
0099.jpg,0.565508,0.556459
0100.jpg,0.575533,0.510107
0101.jpg,0.585558,0.463755
0102.jpg,0.595584,0.417403
0103.jpg,0.605609,0.37105
0104.jpg,0.615635,0.324698
0105.jpg,0.62566,0.278346
0106.jpg,0.635686,0.231994
0107.jpg,0.645711,0.185642
0108.jpg,0.655737,0.139289
0109.jpg,0.665762,0.092937
0110.jpg,0.227273,0.179
0111.jpg,0.232052,0.174512
0112.jpg,0.255946,0.152073
0113.jpg,0.27984,0.129635
0114.jpg,0.303734,0.107196
0115.jpg,0.327628,0.084757
0116.jpg,0.351523,0.062318
0117.jpg,0.375417,0.039879
0118.jpg,0.399311,0.017441
0119.jpg,0.423205,0.016976
